user_id,order_count,risk_score,risk_tier
75957,5,0.505,Medium
75959,6,0.5132,Medium
75962,7,0.4661,Medium
75963,12,0.5345,Medium
75965,5,0.5074,Medium
75966,6,0.6426,High
75969,13,0.759,High
75970,14,0.607,High
75971,8,0.5691,Medium
75972,15,0.576,Medium
75973,13,0.7412,High
75975,5,0.5105,Medium
75976,6,0.5532,Medium
75977,15,0.5575,Medium
75978,7,0.5214,Medium
75980,10,0.5513,Medium
75981,10,0.3306,Medium
75982,9,0.4816,Medium
75984,6,0.6312,High
75985,8,0.6873,High
75987,8,0.581,Medium
75989,15,0.7362,High
75990,8,0.5549,Medium
75991,6,0.5081,Medium
75992,11,0.3799,Medium
75994,5,0.5067,Medium
76001,9,0.411,Medium
76003,13,0.4779,Medium
76005,12,0.2295,Low
76006,11,0.6387,High
76007,13,0.5303,Medium
76008,11,0.594,Medium
76013,6,0.581,Medium
76014,14,0.7831,High
76016,13,0.8612,High
76017,11,0.4539,Medium
76022,8,0.375,Medium
76023,15,0.5568,Medium
76024,8,0.532,Medium
76025,10,0.3676,Medium
76026,5,0.5047,Medium
76028,12,0.7066,High
76029,6,0.517,Medium
76031,8,0.5736,Medium
76032,7,0.4663,Medium
76033,10,0.6471,High
76034,5,0.5089,Medium
76035,10,0.6231,High
76036,7,0.7198,High
76038,10,0.43,Medium
76039,5,0.5041,Medium
76040,9,0.4337,Medium
76041,15,0.3373,Medium
76042,7,0.4518,Medium
76043,9,0.5521,Medium
76046,10,0.443,Medium
76047,10,0.6477,High
76048,11,0.2793,Low
76050,8,0.481,Medium
76051,5,0.5144,Medium
76052,6,0.4899,Medium
76053,13,0.5126,Medium
76054,15,0.5771,Medium
76055,11,0.3961,Medium
76059,12,0.5615,Medium
76061,5,0.5123,Medium
76062,14,0.4096,Medium
76066,5,0.5083,Medium
76067,5,0.5078,Medium
76068,13,0.5799,Medium
76069,7,0.7624,High
76070,14,0.2834,Low
76071,11,0.4908,Medium
76074,6,0.4786,Medium
76075,7,0.5616,Medium
76078,11,0.7102,High
76079,11,0.4163,Medium
76082,8,0.6841,High
76087,11,0.2941,Low
76088,6,0.5124,Medium
76089,11,0.4612,Medium
76090,6,0.5081,Medium
76091,12,0.4716,Medium
76092,9,0.4391,Medium
76093,5,0.5047,Medium
76094,12,0.3994,Medium
76095,8,0.3299,Medium
76099,8,0.7539,High
76101,6,0.4849,Medium
76104,6,0.6329,High
76109,13,0.5826,Medium
76110,15,0.6483,High
76112,6,0.5341,Medium
76113,7,0.6622,High
76116,9,0.4324,Medium
76118,8,0.4867,Medium
76119,6,0.5589,Medium
76124,13,0.6841,High
76127,11,0.6472,High
76133,15,0.5101,Medium
76134,13,0.4647,Medium
76135,13,0.5879,Medium
76136,9,0.5599,Medium
76137,10,0.6374,High
76138,9,0.7039,High
76139,11,0.4789,Medium
76140,5,0.5047,Medium
76144,11,0.5578,Medium
76147,9,0.4195,Medium
76148,9,0.3161,Medium
76150,12,0.5819,Medium
76151,6,0.5982,Medium
76152,10,0.636,High
76154,13,0.3215,Medium
76155,10,0.5899,Medium
76156,12,0.4982,Medium
76157,7,0.4579,Medium
76159,6,0.614,High
76160,10,0.654,High
76161,6,0.3649,Medium
76162,11,0.5268,Medium
76165,5,0.5085,Medium
76166,10,0.3952,Medium
76167,7,0.4859,Medium
76177,7,0.279,Low
76178,8,0.3554,Medium
76179,10,0.5947,Medium
76181,7,0.4725,Medium
76183,13,0.2861,Low
76186,8,0.5472,Medium
76187,14,0.5929,Medium
76191,15,0.4832,Medium
76192,9,0.2312,Low
76193,5,0.5058,Medium
76194,12,0.3214,Medium
76195,6,0.4959,Medium
76196,7,0.6864,High
76197,8,0.5929,Medium
76199,9,0.4845,Medium
76202,7,0.4805,Medium
76204,6,0.5336,Medium
76207,5,0.504,Medium
76208,8,0.5535,Medium
76210,14,0.6033,High
76212,9,0.7759,High
76214,9,0.3967,Medium
76216,7,0.6846,High
76217,7,0.4606,Medium
76220,10,0.4567,Medium
76221,11,0.3989,Medium
76222,11,0.4779,Medium
76224,5,0.4983,Medium
76225,9,0.4432,Medium
76226,5,0.5092,Medium
76227,13,0.655,High
76228,9,0.2938,Low
76230,6,0.6635,High
76236,10,0.5483,Medium
76237,5,0.5104,Medium
76241,15,0.6879,High
76242,7,0.3153,Medium
76246,14,0.3442,Medium
76248,8,0.5754,Medium
76251,7,0.3532,Medium
76253,8,0.632,High
76254,6,0.6534,High
76256,11,0.5501,Medium
76262,6,0.3408,Medium
76263,7,0.5095,Medium
76266,11,0.5329,Medium
76269,13,0.3408,Medium
76270,5,0.5032,Medium
76271,6,0.3719,Medium
76273,9,0.5271,Medium
76275,10,0.6984,High
76276,15,0.7337,High
76278,13,0.4814,Medium
76279,13,0.5342,Medium
76281,15,0.4118,Medium
76282,9,0.5017,Medium
76284,7,0.6314,High
76286,6,0.5,Medium
76287,5,0.507,Medium
76289,10,0.5316,Medium
76293,10,0.4945,Medium
76300,11,0.6375,High
76302,5,0.5104,Medium
76303,5,0.4995,Medium
76305,10,0.6492,High
76306,10,0.5004,Medium
76310,6,0.4326,Medium
76311,7,0.5236,Medium
76312,10,0.4473,Medium
76315,13,0.5885,Medium
76316,8,0.5169,Medium
76317,5,0.5084,Medium
76318,7,0.5177,Medium
76319,10,0.3932,Medium
76321,5,0.5062,Medium
76322,6,0.5107,Medium
76325,10,0.4174,Medium
76328,9,0.7805,High
76333,15,0.2842,Low
76334,9,0.3996,Medium
76335,9,0.6085,High
76337,8,0.347,Medium
76338,5,0.5047,Medium
76340,7,0.3306,Medium
76341,7,0.2309,Low
76344,10,0.4507,Medium
76346,5,0.5098,Medium
76349,6,0.5199,Medium
76351,8,0.5727,Medium
76352,15,0.5751,Medium
76353,13,0.5652,Medium
76356,9,0.6248,High
76357,7,0.52,Medium
76358,9,0.5128,Medium
76361,7,0.4433,Medium
76363,6,0.4803,Medium
76364,5,0.5083,Medium
76365,8,0.5332,Medium
76372,12,0.6674,High
76374,9,0.5227,Medium
76375,7,0.5225,Medium
76376,13,0.3986,Medium
76378,12,0.639,High
76379,13,0.4684,Medium
76385,5,0.5136,Medium
76388,10,0.492,Medium
76389,14,0.3445,Medium
76392,6,0.5091,Medium
76393,9,0.6371,High
76396,5,0.5063,Medium
76397,14,0.5859,Medium
76400,7,0.4529,Medium
76402,6,0.5009,Medium
76403,8,0.5316,Medium
76406,7,0.5142,Medium
76407,9,0.5485,Medium
76408,14,0.4702,Medium
76411,11,0.65,High
76412,10,0.7849,High
76415,7,0.6762,High
76416,10,0.5173,Medium
76417,7,0.264,Low
76418,12,0.3003,Medium
76419,11,0.5876,Medium
76421,9,0.5746,Medium
76422,15,0.5692,Medium
76424,9,0.5811,Medium
76426,6,0.3681,Medium
76427,10,0.5231,Medium
76430,6,0.4888,Medium
76433,8,0.6727,High
76436,12,0.3175,Medium
76439,7,0.4703,Medium
76443,10,0.4367,Medium
76445,5,0.5117,Medium
76446,10,0.3931,Medium
76449,15,0.527,Medium
76450,13,0.6229,High
76451,5,0.5097,Medium
76452,11,0.4992,Medium
76454,13,0.2258,Low
76459,8,0.2861,Low
76463,7,0.5367,Medium
76464,6,0.5248,Medium
76465,8,0.7775,High
76469,5,0.5061,Medium
76470,15,0.5295,Medium
76479,6,0.5029,Medium
76480,5,0.5132,Medium
76481,7,0.5649,Medium
76483,14,0.2461,Low
76485,12,0.4537,Medium
76488,15,0.7815,High
76490,5,0.5096,Medium
76491,14,0.5086,Medium
76492,10,0.4721,Medium
76494,6,0.506,Medium
76497,6,0.4931,Medium
76499,14,0.4596,Medium
76500,6,0.4867,Medium
76501,6,0.4791,Medium
76502,8,0.4926,Medium
76503,13,0.3213,Medium
76504,5,0.5071,Medium
76506,6,0.5583,Medium
76508,6,0.3975,Medium
76511,9,0.2923,Low
76512,5,0.507,Medium
76513,5,0.4996,Medium
76514,8,0.6406,High
76516,6,0.5021,Medium
76518,5,0.5079,Medium
76519,15,0.8575,High
76520,7,0.732,High
76521,8,0.4191,Medium
76522,8,0.5249,Medium
76524,11,0.45,Medium
76525,7,0.4969,Medium
76530,8,0.5261,Medium
76532,8,0.2941,Low
76534,13,0.7674,High
76535,9,0.6652,High
76536,8,0.4562,Medium
76539,5,0.5125,Medium
76540,10,0.6157,High
76541,6,0.5933,Medium
76544,6,0.5019,Medium
76545,7,0.4126,Medium
76546,7,0.445,Medium
76548,15,0.4925,Medium
76549,14,0.5333,Medium
76550,11,0.5829,Medium
76551,5,0.5078,Medium
76552,9,0.6632,High
76553,13,0.6305,High
76555,5,0.5123,Medium
76557,9,0.5138,Medium
76558,8,0.5291,Medium
76559,11,0.5573,Medium
76566,12,0.3402,Medium
76569,12,0.4437,Medium
76571,5,0.5152,Medium
76573,10,0.4947,Medium
76575,12,0.5584,Medium
76576,12,0.5438,Medium
76578,15,0.2894,Low
76579,15,0.5006,Medium
76580,10,0.7393,High
76581,9,0.3476,Medium
76589,13,0.5613,Medium
76590,6,0.5812,Medium
76591,6,0.5085,Medium
76592,12,0.499,Medium
76597,7,0.6369,High
76599,8,0.6955,High
76600,11,0.5171,Medium
76603,14,0.6234,High
76605,5,0.5098,Medium
76607,10,0.6008,High
76608,6,0.4112,Medium
76611,12,0.6239,High
76612,7,0.7266,High
76615,6,0.5327,Medium
76616,5,0.5074,Medium
76620,8,0.5106,Medium
76621,12,0.5157,Medium
76622,6,0.6588,High
76623,6,0.4777,Medium
76626,5,0.5102,Medium
76628,6,0.4072,Medium
76629,12,0.6249,High
76631,8,0.6709,High
76632,8,0.7428,High
76634,5,0.5097,Medium
76635,9,0.3628,Medium
76636,6,0.5836,Medium
76637,7,0.394,Medium
76643,10,0.47,Medium
76649,5,0.5097,Medium
76650,11,0.4716,Medium
76651,12,0.2731,Low
76654,12,0.6855,High
76655,6,0.5076,Medium
76656,5,0.5071,Medium
76658,8,0.5119,Medium
76660,11,0.5833,Medium
76661,10,0.6571,High
76662,10,0.6711,High
76663,6,0.483,Medium
76664,13,0.6175,High
76665,6,0.5128,Medium
76666,9,0.3965,Medium
76667,7,0.3358,Medium
76671,10,0.655,High
76672,9,0.3645,Medium
76673,9,0.7281,High
76675,6,0.5502,Medium
76676,7,0.4935,Medium
76682,11,0.2982,Low
76684,14,0.1228,Low
76686,6,0.5398,Medium
76687,5,0.5086,Medium
76688,12,0.4061,Medium
76690,7,0.5189,Medium
76691,11,0.5913,Medium
76692,5,0.5058,Medium
76693,15,0.4881,Medium
76694,6,0.6361,High
76696,6,0.5228,Medium
76697,15,0.3094,Medium
76698,9,0.6683,High
76699,5,0.5126,Medium
76701,5,0.5099,Medium
76702,7,0.5555,Medium
76703,9,0.4464,Medium
76704,9,0.51,Medium
76710,10,0.4138,Medium
76712,5,0.5091,Medium
76713,7,0.5084,Medium
76714,10,0.6291,High
76715,9,0.6973,High
76722,6,0.5482,Medium
76724,13,0.379,Medium
76725,8,0.531,Medium
76727,13,0.4809,Medium
76728,8,0.5584,Medium
76733,5,0.5094,Medium
76735,11,0.587,Medium
76737,6,0.5054,Medium
76738,9,0.7407,High
76739,5,0.5126,Medium
76740,5,0.5063,Medium
76741,8,0.5584,Medium
76742,8,0.3821,Medium
76743,11,0.2899,Low
76746,8,0.2498,Low
76747,10,0.4113,Medium
76748,6,0.4044,Medium
76749,5,0.5117,Medium
76751,5,0.5075,Medium
76756,10,0.7244,High
76757,7,0.5734,Medium
76760,9,0.3598,Medium
76761,9,0.2701,Low
76763,8,0.4323,Medium
76765,5,0.5018,Medium
76766,10,0.4204,Medium
76767,14,0.5189,Medium
76768,5,0.5126,Medium
76771,9,0.5016,Medium
76772,8,0.2756,Low
76773,5,0.5095,Medium
76774,9,0.5711,Medium
76776,13,0.6686,High
76779,14,0.3372,Medium
76780,8,0.3793,Medium
76781,12,0.5024,Medium
76782,7,0.6049,High
76783,10,0.6003,High
76788,11,0.6624,High
76789,7,0.4861,Medium
76790,8,0.489,Medium
76791,5,0.5049,Medium
76792,12,0.5042,Medium
76793,6,0.5077,Medium
76794,10,0.5281,Medium
76796,13,0.5456,Medium
76798,9,0.218,Low
76800,10,0.5626,Medium
76801,11,0.4971,Medium
76803,8,0.4744,Medium
76804,15,0.5255,Medium
76806,5,0.5141,Medium
76808,5,0.4942,Medium
76811,6,0.3608,Medium
76812,13,0.7168,High
76814,14,0.652,High
76817,11,0.6359,High
76818,15,0.5437,Medium
76820,9,0.425,Medium
76823,10,0.5397,Medium
76826,14,0.1641,Low
76827,8,0.4615,Medium
76829,11,0.3419,Medium
76830,7,0.6426,High
76831,7,0.6533,High
76832,5,0.5139,Medium
76833,7,0.5221,Medium
76834,10,0.5038,Medium
76836,7,0.4948,Medium
76841,9,0.0962,Low
76842,6,0.6419,High
76843,5,0.5027,Medium
76848,5,0.505,Medium
76849,7,0.5395,Medium
76852,5,0.5067,Medium
76853,12,0.6073,High
76855,5,0.5021,Medium
76856,13,0.5442,Medium
76857,7,0.643,High
76859,5,0.5126,Medium
76860,15,0.4984,Medium
76861,7,0.5586,Medium
76862,14,0.3947,Medium
76865,9,0.7033,High
76871,7,0.663,High
76873,6,0.5694,Medium
76875,5,0.496,Medium
76877,6,0.5573,Medium
76878,5,0.5113,Medium
76883,12,0.4484,Medium
76884,8,0.5,Medium
76885,7,0.4822,Medium
76887,15,0.7652,High
76889,5,0.5072,Medium
76890,9,0.0,Low
76891,7,0.5731,Medium
76892,5,0.5038,Medium
76898,6,0.5908,Medium
76899,15,0.4791,Medium
76900,13,0.5148,Medium
76906,5,0.5127,Medium
76908,6,0.5791,Medium
76909,5,0.5052,Medium
76910,10,0.5952,Medium
76911,6,0.5861,Medium
76912,8,0.4177,Medium
76914,9,0.5424,Medium
76916,7,0.4794,Medium
76917,11,0.3026,Medium
76918,9,0.5719,Medium
76919,12,0.4541,Medium
76921,13,0.4899,Medium
76925,14,0.5092,Medium
76927,9,0.3553,Medium
76929,7,0.4997,Medium
76931,9,0.4595,Medium
76932,12,0.6177,High
76933,6,0.4992,Medium
76935,5,0.5059,Medium
76936,13,0.6719,High
76938,5,0.5104,Medium
76940,10,0.7602,High
76942,11,0.6233,High
76943,5,0.509,Medium
76944,8,0.58,Medium
76945,6,0.4601,Medium
76946,6,0.494,Medium
76948,12,0.4009,Medium
76949,8,0.6521,High
76952,11,0.6124,High
76953,7,0.4404,Medium
76958,8,0.5637,Medium
76960,6,0.5006,Medium
76963,9,0.7342,High
76965,7,0.5084,Medium
76966,9,0.5341,Medium
76968,10,0.458,Medium
76970,15,0.8254,High
76971,10,0.48,Medium
76972,9,0.5657,Medium
76974,8,0.5612,Medium
76975,10,0.7675,High
76978,13,0.6333,High
76980,6,0.4301,Medium
76981,10,0.3814,Medium
76986,15,0.3608,Medium
76988,7,0.7126,High
76992,7,0.6783,High
76993,10,0.1219,Low
76994,7,0.4239,Medium
76995,11,0.5413,Medium
76996,12,0.4926,Medium
76997,13,0.4598,Medium
77001,6,0.512,Medium
77004,7,0.5449,Medium
77005,8,0.6336,High
77006,7,0.4453,Medium
77007,12,0.5417,Medium
77013,14,0.3477,Medium
77014,5,0.5055,Medium
77015,13,0.5074,Medium
77016,5,0.507,Medium
77017,14,0.7124,High
77020,7,0.5227,Medium
77024,5,0.5068,Medium
77030,6,0.64,High
77032,5,0.5085,Medium
77034,5,0.5055,Medium
77036,5,0.5092,Medium
77045,7,0.5501,Medium
77046,7,0.5961,Medium
77047,7,0.6203,High
77048,9,0.4287,Medium
77049,8,0.2529,Low
77050,12,0.3707,Medium
77052,12,0.4699,Medium
77053,6,0.4118,Medium
77056,11,0.6133,High
77057,6,0.5374,Medium
77058,5,0.5103,Medium
77059,5,0.5079,Medium
77062,5,0.5071,Medium
77065,12,0.4729,Medium
77069,6,0.4457,Medium
77070,8,0.4902,Medium
77071,6,0.5375,Medium
77072,14,0.4194,Medium
77076,5,0.5125,Medium
77078,13,0.8901,High
77081,14,0.4182,Medium
77082,5,0.5147,Medium
77083,6,0.5041,Medium
77090,10,0.1755,Low
77091,7,0.4278,Medium
77092,6,0.3695,Medium
77093,7,0.6031,High
77094,7,0.3835,Medium
77095,5,0.5097,Medium
77096,15,0.5181,Medium
77097,7,0.5732,Medium
77098,12,0.5197,Medium
77100,6,0.4698,Medium
77101,11,0.3906,Medium
77104,10,0.5376,Medium
77105,6,0.5512,Medium
77108,10,0.4894,Medium
77109,5,0.5071,Medium
77111,15,0.8096,High
77112,7,0.4945,Medium
77115,6,0.3749,Medium
77120,5,0.5085,Medium
77121,6,0.462,Medium
77126,15,0.5629,Medium
77127,5,0.5076,Medium
77128,10,0.6829,High
77130,13,0.4423,Medium
77132,7,0.5108,Medium
77135,12,0.4381,Medium
77136,5,0.5035,Medium
77137,6,0.4875,Medium
77139,7,0.6146,High
77140,5,0.5028,Medium
77141,7,0.3057,Medium
77142,5,0.5018,Medium
77146,8,0.6958,High
77149,14,0.6836,High
77150,10,0.4785,Medium
77151,5,0.5108,Medium
77153,9,0.7651,High
77157,11,0.6527,High
77162,8,0.7319,High
77166,7,0.4947,Medium
77167,14,0.7653,High
77170,5,0.5095,Medium
77172,6,0.4511,Medium
77175,5,0.5052,Medium
77176,8,0.6467,High
77178,9,0.3141,Medium
77180,10,0.6403,High
77181,5,0.4942,Medium
77182,9,0.3687,Medium
77183,7,0.5045,Medium
77184,12,0.4974,Medium
77185,5,0.5062,Medium
77186,10,0.52,Medium
77187,7,0.4022,Medium
77188,12,0.8377,High
77190,7,0.4681,Medium
77193,11,0.5066,Medium
77194,9,0.6019,High
77198,8,0.4692,Medium
77199,13,0.4031,Medium
77201,9,0.5946,Medium
77202,15,0.3803,Medium
77204,5,0.5081,Medium
77206,5,0.511,Medium
77207,8,0.5399,Medium
77209,6,0.3905,Medium
77210,11,0.3789,Medium
77213,7,0.5497,Medium
77220,6,0.5031,Medium
77222,9,0.5339,Medium
77223,10,0.5285,Medium
77226,8,0.482,Medium
77227,8,0.4079,Medium
77228,8,0.3942,Medium
77231,6,0.4874,Medium
77232,8,0.7601,High
77233,9,0.6527,High
77234,9,0.4842,Medium
77236,5,0.5131,Medium
77237,8,0.4431,Medium
77239,12,0.5427,Medium
77241,7,0.5614,Medium
77242,8,0.5621,Medium
77244,8,0.6726,High
77245,13,0.5799,Medium
77246,5,0.5092,Medium
77250,10,0.4089,Medium
77255,13,0.5149,Medium
77259,11,0.4751,Medium
77260,11,0.6455,High
77263,6,0.5039,Medium
77268,6,0.5014,Medium
77270,7,0.5351,Medium
77272,6,0.377,Medium
77273,5,0.5125,Medium
77274,6,0.4,Medium
77275,7,0.2781,Low
77278,5,0.5131,Medium
77279,6,0.507,Medium
77281,12,0.4501,Medium
77282,9,0.5055,Medium
77284,8,0.5018,Medium
77285,10,0.4373,Medium
77286,8,0.5698,Medium
77287,7,0.5156,Medium
77288,15,0.7466,High
77289,6,0.4702,Medium
77295,7,0.5178,Medium
77296,11,0.4607,Medium
77297,9,0.6056,High
77299,9,0.5212,Medium
77300,9,0.3382,Medium
77304,9,0.5939,Medium
77305,8,0.4623,Medium
77308,6,0.4614,Medium
77309,6,0.4857,Medium
77310,8,0.5129,Medium
77313,5,0.5101,Medium
77315,6,0.4699,Medium
77316,7,0.7228,High
77317,6,0.5252,Medium
77323,9,0.4776,Medium
77330,6,0.5043,Medium
77332,10,0.6854,High
77333,7,0.6617,High
77334,7,0.4528,Medium
77336,7,0.593,Medium
77338,9,0.4923,Medium
77340,13,0.2568,Low
77341,5,0.5104,Medium
77344,12,0.878,High
77345,15,0.5729,Medium
77346,5,0.5126,Medium
77348,7,0.4908,Medium
77350,13,0.672,High
77351,10,0.713,High
77352,7,0.4535,Medium
77353,12,0.7043,High
77355,10,0.3679,Medium
77356,9,0.3438,Medium
77358,5,0.5135,Medium
77359,6,0.6492,High
77360,12,0.3682,Medium
77364,7,0.7032,High
77367,9,0.5918,Medium
77370,6,0.525,Medium
77376,11,0.6261,High
77379,9,0.3979,Medium
77381,5,0.5097,Medium
77382,13,0.5576,Medium
77383,9,0.6491,High
77385,12,0.4065,Medium
77386,9,0.5642,Medium
77387,15,0.3097,Medium
77388,10,0.581,Medium
77389,6,0.5095,Medium
77392,6,0.5094,Medium
77393,7,0.5056,Medium
77394,6,0.5069,Medium
77395,14,0.3394,Medium
77397,7,0.6645,High
77398,9,0.3633,Medium
77399,8,0.3513,Medium
77400,11,0.7137,High
77401,6,0.5706,Medium
77402,7,0.5082,Medium
77404,7,0.5775,Medium
77406,8,0.3786,Medium
77409,11,0.2064,Low
77411,13,0.7523,High
77412,14,0.5613,Medium
77413,11,0.6017,High
77415,12,0.8106,High
77416,8,0.341,Medium
77418,14,0.2411,Low
77420,7,0.6485,High
77421,5,0.5053,Medium
77422,12,0.4954,Medium
77424,7,0.5042,Medium
77425,9,0.6554,High
77426,10,0.3086,Medium
77431,5,0.5087,Medium
77432,9,0.5876,Medium
77434,13,0.551,Medium
77435,10,0.5058,Medium
77436,9,0.5863,Medium
77439,14,0.8008,High
77440,14,0.4353,Medium
77441,5,0.5127,Medium
77445,10,0.3546,Medium
77446,5,0.5098,Medium
77454,11,0.604,High
77455,14,0.5209,Medium
77457,5,0.5075,Medium
77458,9,0.6198,High
77459,5,0.5021,Medium
77460,9,0.3557,Medium
77461,5,0.5078,Medium
77463,5,0.5096,Medium
77467,8,0.4881,Medium
77468,12,0.529,Medium
77470,6,0.5002,Medium
77473,15,0.5266,Medium
77479,13,0.337,Medium
77480,5,0.5076,Medium
77481,7,0.5041,Medium
77482,7,0.4616,Medium
77484,7,0.5061,Medium
77486,8,0.804,High
77488,11,0.5706,Medium
77490,9,0.5416,Medium
77492,7,0.5153,Medium
77493,11,0.3262,Medium
77495,5,0.5049,Medium
77497,8,0.2596,Low
77498,6,0.6483,High
77501,8,0.4717,Medium
77502,6,0.6166,High
77506,7,0.683,High
77508,8,0.5358,Medium
77510,12,0.67,High
77513,12,0.4461,Medium
77515,5,0.5037,Medium
77517,14,0.3358,Medium
77518,6,0.5132,Medium
77520,7,0.5323,Medium
77521,7,0.3243,Medium
77523,6,0.5104,Medium
77525,7,0.5011,Medium
77526,11,0.3841,Medium
77529,7,0.5782,Medium
77530,7,0.3789,Medium
77531,5,0.5052,Medium
77534,5,0.5083,Medium
77537,14,0.5255,Medium
77538,12,0.3616,Medium
77539,5,0.5098,Medium
77540,11,0.5106,Medium
77543,9,0.4909,Medium
77546,5,0.5047,Medium
77548,6,0.3761,Medium
77554,10,0.4263,Medium
77558,10,0.3504,Medium
77561,6,0.5036,Medium
77562,12,0.2754,Low
77563,8,0.2713,Low
77564,7,0.6067,High
77565,6,0.4563,Medium
77566,12,0.5191,Medium
77567,7,0.4904,Medium
77569,5,0.5118,Medium
77570,8,0.2596,Low
77572,11,0.3038,Medium
77573,13,0.7419,High
77574,14,0.4565,Medium
77575,9,0.5038,Medium
77576,7,0.5739,Medium
77577,10,0.7047,High
77579,8,0.6223,High
77580,11,0.5752,Medium
77581,5,0.4998,Medium
77582,14,0.7365,High
77584,6,0.6028,High
77585,8,0.424,Medium
77588,10,0.5416,Medium
77590,9,0.507,Medium
77591,5,0.5111,Medium
77594,12,0.1943,Low
77597,15,0.5795,Medium
77598,7,0.4973,Medium
77600,15,0.5461,Medium
77601,10,0.2387,Low
77602,9,0.5842,Medium
77603,11,0.8076,High
77604,5,0.5086,Medium
77605,7,0.5028,Medium
77606,14,0.4061,Medium
77616,10,0.4386,Medium
77617,12,0.6664,High
77618,13,0.2475,Low
77624,13,0.5383,Medium
77625,10,0.5339,Medium
77627,8,0.5773,Medium
77629,5,0.5047,Medium
77630,9,0.4361,Medium
77631,8,0.2577,Low
77633,13,0.4953,Medium
77634,7,0.5527,Medium
77637,9,0.5165,Medium
77639,6,0.5628,Medium
77640,12,0.549,Medium
77641,6,0.5909,Medium
77645,15,0.2541,Low
77648,12,0.6483,High
77649,13,0.5953,Medium
77650,11,0.1424,Low
77651,11,0.4913,Medium
77654,5,0.4989,Medium
77657,8,0.5485,Medium
77658,7,0.818,High
77660,14,0.5313,Medium
77661,8,0.1756,Low
77662,11,0.4324,Medium
77665,8,0.4387,Medium
77667,6,0.5481,Medium
77672,10,0.436,Medium
77675,6,0.5129,Medium
77677,9,0.4605,Medium
77682,10,0.4893,Medium
77683,7,0.4376,Medium
77684,8,0.7196,High
77685,6,0.4981,Medium
77687,15,0.5701,Medium
77688,5,0.509,Medium
77689,11,0.36,Medium
77690,8,0.5418,Medium
77692,7,0.3932,Medium
77693,6,0.4557,Medium
77694,5,0.5107,Medium
77695,5,0.5113,Medium
77701,6,0.5022,Medium
77703,5,0.5082,Medium
77704,7,0.556,Medium
77705,12,0.4595,Medium
77706,10,0.7395,High
77707,8,0.3709,Medium
77710,7,0.6949,High
77711,7,0.6102,High
77712,15,0.5978,Medium
77715,6,0.5042,Medium
77716,6,0.4919,Medium
77719,9,0.4154,Medium
77720,5,0.5108,Medium
77723,7,0.5999,Medium
77724,9,0.5904,Medium
77726,5,0.5115,Medium
77727,8,0.7877,High
77728,11,0.4377,Medium
77729,7,0.4401,Medium
77730,10,0.5236,Medium
77731,13,0.4122,Medium
77734,7,0.6221,High
77736,8,0.4602,Medium
77738,6,0.5476,Medium
77741,5,0.5093,Medium
77742,8,0.8607,High
77744,15,0.1538,Low
77747,6,0.4806,Medium
77749,5,0.5081,Medium
77751,10,0.5821,Medium
77753,8,0.4927,Medium
77754,6,0.5453,Medium
77755,9,0.441,Medium
77757,15,0.2818,Low
77760,8,0.8241,High
77763,8,0.5844,Medium
77764,8,0.4324,Medium
77767,6,0.4692,Medium
77768,6,0.506,Medium
77769,7,0.609,High
77773,7,0.3122,Medium
77775,6,0.5364,Medium
77776,10,0.425,Medium
77777,14,0.661,High
77779,9,0.5433,Medium
77780,14,0.5283,Medium
77783,10,0.6759,High
77784,9,0.4907,Medium
77785,11,0.6297,High
77786,6,0.4427,Medium
77794,7,0.1494,Low
77796,10,0.7006,High
77797,14,0.3764,Medium
77798,9,0.2236,Low
77799,11,0.6089,High
77806,9,0.6159,High
77807,11,0.7893,High
77809,12,0.4353,Medium
77811,12,0.211,Low
77813,9,0.4069,Medium
77818,7,0.5486,Medium
77819,11,0.4324,Medium
77821,5,0.5105,Medium
77822,15,0.6169,High
77823,10,0.6543,High
77826,12,0.4984,Medium
77828,7,0.4559,Medium
77831,9,0.5405,Medium
77832,5,0.511,Medium
77833,15,0.5028,Medium
77834,6,0.4167,Medium
77837,5,0.5077,Medium
77840,5,0.5114,Medium
77841,9,0.8201,High
77842,5,0.509,Medium
77844,6,0.3742,Medium
77847,5,0.5015,Medium
77851,10,0.7671,High
77852,12,0.5758,Medium
77853,11,0.4066,Medium
77854,7,0.3901,Medium
77856,8,0.6272,High
77857,5,0.5076,Medium
77858,6,0.6398,High
77859,9,0.4606,Medium
77862,6,0.4333,Medium
77863,8,0.2833,Low
77865,6,0.5101,Medium
77867,6,0.6181,High
77873,5,0.5064,Medium
77874,10,0.6031,High
77875,8,0.5361,Medium
77876,13,0.3772,Medium
77878,8,0.41,Medium
77879,5,0.5119,Medium
77882,13,0.5471,Medium
77883,7,0.5723,Medium
77885,9,0.4988,Medium
77886,11,0.679,High
77888,8,0.4819,Medium
77890,11,0.5278,Medium
77892,6,0.6224,High
77893,9,0.5656,Medium
77894,10,0.5089,Medium
77895,8,0.7001,High
77900,7,0.5261,Medium
77901,6,0.6375,High
77903,8,0.6345,High
77904,5,0.5094,Medium
77907,6,0.3684,Medium
77908,8,0.6917,High
77910,9,0.5871,Medium
77911,9,0.3054,Medium
77914,7,0.5068,Medium
77918,10,0.5244,Medium
77919,5,0.511,Medium
77921,9,0.2119,Low
77923,11,0.2692,Low
77925,14,0.5223,Medium
77927,9,0.6776,High
77932,8,0.4985,Medium
77933,10,0.3855,Medium
