user_id,segment,last_hook_department,total_orders,streak_at_last_order,last_basket_size,intervention_deadline_orders
131049,Lost,produce,9,0,28,
131052,Lost,produce,4,0,22,
131054,Lost,dairy eggs,9,0,6,
131056,Lost,produce,5,1,5,
131060,Lost,produce,10,1,6,
131061,Lost,beverages,4,0,2,
131062,Lost,produce,4,0,3,
131064,Lost,produce,9,0,21,
131066,Lost,produce,5,0,29,
131067,Lost,produce,6,0,15,
131068,Lost,produce,5,1,6,
131069,Lost,produce,8,1,2,
131075,Lost,produce,6,0,30,
131076,Lost,dairy eggs,7,3,10,
131078,Lost,produce,4,0,17,
131079,Lost,dairy eggs,5,1,6,
131081,Lost,snacks,4,1,4,
131084,Lost,beverages,5,1,4,
131088,Lost,beverages,4,0,1,
131091,Lost,dairy eggs,6,0,38,
131096,Lost,produce,7,1,2,
131097,Lost,beverages,9,0,3,
131098,Lost,produce,10,0,8,
131100,Lost,babies,5,0,22,
131109,Lost,produce,4,0,9,
131111,Lost,canned goods,6,0,19,
131112,Lost,dry goods pasta,5,1,1,
131115,Lost,beverages,7,0,13,
131117,Lost,household,5,0,14,
131122,Lost,produce,4,0,2,
131124,Lost,dairy eggs,4,0,4,
131126,Lost,dairy eggs,10,1,8,
131129,Lost,produce,7,1,10,
131130,Lost,bakery,4,1,4,
131135,Lost,produce,4,0,8,
131136,Lost,beverages,10,1,11,
131141,Lost,beverages,4,1,8,
131142,Lost,snacks,6,0,12,
131143,Lost,produce,5,0,38,
131145,Lost,dairy eggs,5,1,1,
131146,Lost,produce,10,0,7,
131147,Lost,produce,6,1,13,
131149,Lost,produce,4,0,17,
131151,Lost,dairy eggs,4,0,11,
131153,Lost,dairy eggs,7,0,6,
131155,Lost,dairy eggs,4,1,10,
131158,Lost,produce,5,0,21,
131160,Lost,produce,5,1,2,
131162,Lost,produce,3,0,15,
131163,Lost,produce,7,1,3,
131169,Lost,produce,7,1,4,
131173,Lost,frozen,6,0,4,
131177,Lost,produce,8,1,12,
131182,Lost,pantry,5,0,6,
131184,Lost,pantry,9,0,31,
131186,Lost,produce,4,0,4,
131194,Lost,produce,5,2,3,
131198,Lost,beverages,5,1,9,
131204,Lost,dairy eggs,6,1,1,
131205,Lost,frozen,4,1,9,
131209,Lost,produce,7,1,29,
131213,Lost,produce,4,1,3,
131215,Lost,produce,5,0,8,
131217,Lost,dairy eggs,9,0,6,
131224,Lost,produce,4,0,5,
131226,Lost,produce,4,1,21,
131230,Lost,dairy eggs,6,1,3,
131231,Lost,frozen,4,1,3,
131232,Lost,frozen,5,0,38,
131233,Lost,pantry,5,1,2,
131236,Lost,produce,10,1,20,
131238,Lost,frozen,4,1,8,
131239,Lost,produce,10,2,5,
131242,Lost,produce,4,1,12,
131243,Lost,produce,5,0,13,
131244,Lost,produce,3,0,8,
131250,Lost,beverages,8,0,8,
131253,Lost,dairy eggs,3,1,4,
131254,Lost,produce,3,0,3,
131256,Lost,produce,3,0,11,
131257,Lost,produce,9,0,12,
131258,Lost,dairy eggs,3,2,1,
131259,Lost,produce,5,1,8,
131260,Lost,produce,4,0,3,
131262,Lost,produce,4,1,7,
131265,Lost,produce,8,2,9,
131267,Lost,produce,5,1,12,
131270,Lost,dairy eggs,3,0,14,
131271,Lost,breakfast,3,1,3,
131274,Lost,dairy eggs,9,1,23,
131277,Lost,snacks,8,2,14,
131278,Lost,dairy eggs,10,0,18,
131281,Lost,alcohol,6,1,6,
131284,Lost,bakery,5,0,6,
131286,Lost,beverages,4,0,3,
131287,Lost,snacks,5,0,6,
131288,Lost,dairy eggs,5,1,6,
131301,Lost,produce,10,0,10,
131303,Lost,bakery,6,0,4,
131304,Lost,beverages,8,1,2,
131307,Lost,produce,5,0,12,
131312,Lost,babies,3,1,8,
131314,Lost,produce,5,1,20,
131315,Lost,household,3,0,5,
131319,Lost,dairy eggs,5,0,8,
131320,Lost,dairy eggs,7,1,16,
131321,Lost,produce,4,3,2,
131322,Lost,beverages,4,2,2,
131323,Lost,snacks,5,0,8,
131324,Lost,produce,5,1,2,
131326,Lost,pets,9,0,12,
131328,Lost,beverages,5,0,9,
131331,Lost,dairy eggs,8,1,3,
131333,Lost,dairy eggs,7,0,14,
131334,Lost,produce,3,0,16,
131336,Lost,alcohol,7,0,3,
131337,Lost,produce,9,0,8,
131339,Lost,household,5,1,1,
131342,Lost,produce,3,0,9,
131344,Lost,dairy eggs,4,0,10,
131345,Lost,dairy eggs,6,0,13,
131346,Lost,dairy eggs,5,0,3,
131347,Lost,produce,3,1,26,
131351,Lost,produce,4,0,24,
131353,Lost,snacks,5,1,8,
131355,Lost,frozen,6,1,28,
131358,Lost,produce,6,1,4,
131361,Lost,beverages,4,0,12,
131363,Lost,dairy eggs,6,0,19,
131365,Lost,produce,3,1,7,
131366,Lost,snacks,4,0,5,
131367,Lost,produce,4,1,10,
131371,Lost,produce,5,1,1,
131374,Lost,dairy eggs,8,0,7,
131375,Lost,produce,4,1,1,
131380,Lost,dairy eggs,4,1,3,
131381,Lost,produce,4,1,15,
131382,Lost,produce,8,1,18,
131386,Lost,beverages,3,2,1,
131388,Lost,produce,7,0,16,
131389,Lost,household,6,0,9,
131390,Lost,produce,5,1,3,
131392,Lost,dairy eggs,9,0,23,
131393,Lost,produce,5,0,28,
131394,Lost,beverages,5,0,21,
131395,Lost,beverages,4,1,5,
131397,Lost,dairy eggs,4,3,1,
131398,Lost,dairy eggs,6,1,5,
131402,Lost,dry goods pasta,4,0,7,
131404,Lost,produce,5,0,19,
131405,Lost,produce,7,0,8,
131407,Lost,produce,5,1,13,
131408,Lost,produce,4,1,10,
131410,Lost,produce,4,0,5,
131413,Lost,produce,3,2,2,
131415,Lost,produce,3,1,2,
131418,Lost,beverages,4,0,35,
131419,Lost,produce,3,2,1,
131421,Lost,deli,7,0,3,
131427,Lost,produce,6,0,16,
131428,Lost,produce,9,0,34,
131430,Lost,dairy eggs,3,0,4,
131434,Lost,produce,3,2,1,
131435,Lost,produce,5,0,2,
131437,Lost,dairy eggs,5,1,22,
131438,Lost,meat seafood,6,0,8,
131444,Lost,produce,8,1,9,
131445,Lost,beverages,7,1,8,
131448,Lost,dairy eggs,7,1,2,
131449,Lost,produce,4,1,8,
131453,Lost,dairy eggs,7,1,21,
131454,Lost,dairy eggs,7,0,4,
131456,Lost,frozen,5,2,4,
131459,Lost,beverages,5,0,13,
131460,Lost,produce,10,0,7,
131463,Lost,snacks,5,1,3,
131466,Lost,dairy eggs,3,1,10,
131468,Lost,frozen,9,1,9,
131471,Lost,dairy eggs,6,0,31,
131473,Lost,personal care,7,0,2,
131477,Lost,canned goods,4,1,11,
131479,Lost,produce,5,0,11,
131483,Lost,beverages,4,1,4,
131485,Lost,produce,4,1,3,
131486,Lost,produce,5,0,13,
131487,Lost,produce,3,1,17,
131488,Lost,beverages,9,0,6,
131489,Lost,beverages,7,3,2,
131491,Lost,produce,7,0,17,
131494,Lost,dairy eggs,4,1,6,
131495,Lost,produce,5,0,5,
131496,Lost,snacks,4,1,1,
131497,Lost,produce,9,0,20,
131502,Lost,produce,4,0,12,
131503,Lost,dairy eggs,6,0,13,
131504,Lost,beverages,6,1,5,
131507,Lost,produce,5,0,13,
131510,Lost,produce,4,0,40,
131511,Lost,produce,5,1,21,
131516,Lost,beverages,9,0,7,
131517,Lost,produce,5,1,8,
131518,Lost,pantry,4,2,4,
131519,Lost,snacks,5,0,8,
131525,Lost,produce,5,0,18,
131532,Lost,produce,3,2,11,
131534,Lost,dairy eggs,8,1,10,
131535,Lost,dairy eggs,6,0,14,
131538,Lost,produce,5,0,2,
131539,Lost,snacks,9,0,25,
131540,Lost,produce,7,1,1,
131542,Lost,produce,3,0,3,
131544,Lost,beverages,4,1,4,
131549,Lost,snacks,4,1,2,
131552,Lost,produce,9,0,44,
131553,Lost,dairy eggs,3,1,13,
131554,Lost,produce,3,2,3,
131555,Lost,beverages,5,1,8,
131556,Lost,produce,4,1,26,
131557,Lost,dairy eggs,5,1,6,
131558,Lost,produce,8,0,19,
131560,Lost,dairy eggs,4,0,5,
131561,Lost,produce,6,0,6,
131564,Lost,household,5,0,4,
131569,Lost,produce,6,0,5,
131573,Lost,beverages,8,0,2,
131576,Lost,beverages,8,0,13,
131580,Lost,meat seafood,6,0,5,
131581,Lost,bakery,6,0,3,
131582,Lost,beverages,10,1,3,
131584,Lost,produce,5,1,12,
131587,Lost,snacks,5,0,7,
131588,Lost,produce,5,2,6,
131590,Lost,produce,10,1,14,
131591,Lost,produce,5,1,3,
131592,Lost,produce,5,1,20,
131594,Lost,produce,4,0,2,
131596,Lost,frozen,5,0,7,
131598,Lost,produce,6,2,7,
131599,Lost,alcohol,4,1,1,
131600,Lost,produce,3,1,5,
131602,Lost,produce,6,1,10,
131603,Lost,dairy eggs,3,0,3,
131604,Lost,produce,7,1,3,
131607,Lost,produce,5,0,15,
131608,Lost,beverages,10,0,4,
131609,Lost,produce,4,2,11,
131613,Lost,produce,8,0,21,
131615,Lost,beverages,6,1,1,
131617,Lost,dairy eggs,7,0,5,
131619,Lost,deli,3,1,3,
131622,Lost,produce,3,1,4,
131624,Lost,frozen,10,0,13,
131625,Lost,household,7,0,4,
131627,Lost,pets,5,1,5,
131628,Lost,produce,7,0,24,
131629,Lost,dairy eggs,4,1,2,
131630,Lost,produce,5,0,32,
131631,Lost,produce,6,1,5,
131636,Lost,beverages,8,0,5,
131640,Lost,dairy eggs,4,0,31,
131642,Lost,produce,5,2,7,
131645,Lost,produce,8,0,2,
131646,Lost,produce,4,0,15,
131647,Lost,snacks,5,0,20,
131649,Lost,beverages,4,1,6,
131650,Lost,produce,6,1,12,
131651,Lost,dairy eggs,6,0,6,
131653,Lost,produce,4,1,17,
131655,Lost,produce,7,1,16,
131657,Lost,frozen,3,2,4,
131659,Lost,dairy eggs,4,0,4,
131660,Lost,beverages,4,1,5,
131661,Lost,beverages,3,1,8,
131662,Lost,produce,6,0,4,
131664,Lost,produce,4,1,9,
131665,Lost,produce,4,1,9,
131666,Lost,produce,7,0,5,
131667,Lost,dairy eggs,6,0,15,
131669,Lost,meat seafood,8,0,14,
131672,Lost,beverages,8,0,11,
131673,Lost,beverages,4,0,4,
131676,Lost,produce,6,1,7,
131678,Lost,produce,5,0,17,
131679,Lost,canned goods,5,0,13,
131682,Lost,produce,5,1,11,
131684,Lost,produce,5,2,4,
131687,Lost,produce,7,0,9,
131688,Lost,dairy eggs,9,1,24,
131691,Lost,snacks,6,0,18,
131694,Lost,beverages,10,0,1,
131698,Lost,produce,5,1,8,
131700,Lost,breakfast,4,0,10,
131701,Lost,produce,4,1,8,
131702,Lost,dairy eggs,5,3,17,
131703,Lost,frozen,4,0,26,
131704,Lost,snacks,4,0,11,
131705,Lost,beverages,9,0,2,
131710,Lost,produce,5,0,12,
131713,Lost,produce,4,1,16,
131716,Lost,produce,5,0,14,
131717,Lost,pantry,3,1,8,
131720,Lost,snacks,8,0,57,
131721,Lost,beverages,4,0,2,
131723,Lost,dairy eggs,4,1,4,
131728,Lost,frozen,7,0,25,
131729,Lost,beverages,8,0,10,
131732,Lost,produce,6,1,10,
131738,Lost,produce,5,3,6,
131741,Lost,beverages,7,0,6,
131743,Lost,snacks,4,1,2,
131745,Lost,produce,5,0,23,
131746,Lost,dairy eggs,5,2,5,
131747,Lost,beverages,10,0,18,
131751,Lost,personal care,4,0,4,
131754,Lost,produce,9,0,17,
131755,Lost,produce,3,0,12,
131756,Lost,produce,4,0,10,
131758,Lost,beverages,6,1,2,
131760,Lost,dairy eggs,5,1,3,
131764,Lost,dairy eggs,3,1,22,
131767,Lost,produce,4,0,2,
131768,Lost,produce,4,1,3,
131773,Lost,dairy eggs,4,0,13,
131776,Lost,beverages,8,0,9,
131780,Lost,produce,6,0,12,
131783,Lost,produce,9,1,9,
131787,Lost,produce,3,1,4,
131788,Lost,frozen,3,1,7,
131793,Lost,pantry,8,0,7,
131799,Lost,beverages,10,0,4,
131803,Lost,frozen,4,1,7,
131804,Lost,produce,4,1,1,
131809,Lost,beverages,5,0,3,
131810,Lost,dairy eggs,5,0,36,
131811,Lost,dairy eggs,6,0,12,
131812,Lost,produce,5,0,16,
131816,Lost,dairy eggs,5,0,15,
131821,Lost,produce,5,1,22,
131824,Lost,produce,5,0,29,
131825,Lost,dairy eggs,5,0,1,
131828,Lost,breakfast,3,0,7,
131830,Lost,personal care,3,0,5,
131832,Lost,produce,10,0,7,
131833,Lost,produce,9,1,1,
131836,Lost,produce,3,0,8,
131837,Lost,dairy eggs,6,0,9,
131840,Lost,produce,6,0,5,
131841,Lost,frozen,7,2,1,
131842,Lost,dairy eggs,5,0,9,
131855,Lost,dairy eggs,4,1,2,
131856,Lost,pets,7,1,1,
131859,Lost,beverages,4,1,8,
131860,Lost,dairy eggs,9,1,4,
131861,Lost,household,10,0,17,
131862,Lost,produce,9,0,15,
131866,Lost,produce,4,0,15,
131867,Lost,dairy eggs,5,0,6,
131869,Lost,frozen,4,1,17,
131871,Lost,produce,4,0,6,
131873,Lost,produce,8,0,12,
131878,Lost,breakfast,7,0,5,
131881,Lost,beverages,4,0,19,
131882,Lost,household,3,2,8,
131884,Lost,produce,7,1,16,
131885,Lost,produce,4,0,9,
131886,Lost,beverages,7,0,11,
131887,Lost,produce,4,1,15,
131893,Lost,frozen,8,0,6,
131894,Lost,frozen,4,0,12,
131897,Lost,produce,4,1,10,
131903,Lost,produce,4,0,8,
131907,Lost,dairy eggs,7,1,4,
131914,Lost,frozen,6,0,18,
131917,Lost,produce,5,1,2,
131918,Lost,dairy eggs,6,2,3,
131919,Lost,babies,7,0,14,
131922,Lost,produce,3,2,11,
131923,Lost,produce,10,1,15,
131928,Lost,household,4,2,8,
131930,Lost,produce,6,0,12,
131934,Lost,produce,4,2,19,
131935,Lost,snacks,7,1,6,
131939,Lost,snacks,5,1,7,
131941,Lost,beverages,3,2,2,
131942,Lost,produce,5,1,5,
131943,Lost,beverages,4,0,2,
131945,Lost,dairy eggs,7,0,7,
131948,Lost,produce,9,1,5,
131950,Lost,produce,9,1,10,
131955,Lost,produce,10,0,13,
131958,Lost,dairy eggs,5,0,7,
131960,Lost,produce,4,0,6,
131963,Lost,produce,6,0,4,
131964,Lost,produce,4,1,9,
131966,Lost,produce,4,0,4,
131967,Lost,dairy eggs,6,0,2,
131968,Lost,produce,8,0,19,
131969,Lost,snacks,5,0,5,
131971,Lost,produce,5,0,11,
131972,Lost,canned goods,7,2,11,
131975,Lost,frozen,5,1,7,
131976,Lost,dairy eggs,8,1,7,
131977,Lost,snacks,5,1,12,
131980,Lost,produce,4,2,6,
131985,Lost,produce,5,0,9,
131987,Lost,pantry,4,2,8,
131999,Lost,dairy eggs,7,0,7,
132000,Lost,dairy eggs,4,1,5,
132003,Lost,produce,9,0,10,
132005,Lost,personal care,4,0,7,
132008,Lost,dairy eggs,4,1,12,
132009,Lost,snacks,6,0,14,
132010,Lost,snacks,5,1,14,
132014,Lost,produce,10,1,15,
132018,Lost,produce,6,0,26,
132023,Lost,frozen,6,0,6,
132030,Lost,dry goods pasta,4,1,1,
132032,Lost,beverages,4,0,7,
132036,Lost,produce,6,0,18,
132040,Lost,produce,5,0,13,
132042,Lost,produce,4,2,7,
132044,Lost,household,10,1,5,
132048,Lost,canned goods,9,2,10,
132050,Lost,beverages,7,0,1,
132051,Lost,produce,3,0,13,
132053,Lost,dairy eggs,5,1,4,
132054,Lost,produce,4,1,9,
132056,Lost,produce,3,0,28,
132061,Lost,produce,3,1,14,
132064,Lost,produce,5,0,15,
132068,Lost,dairy eggs,4,0,12,
132070,Lost,produce,7,0,34,
132071,Lost,dairy eggs,3,0,14,
132075,Lost,dairy eggs,8,0,11,
132078,Lost,produce,4,1,11,
132079,Lost,produce,4,0,6,
132084,Lost,produce,6,1,18,
132085,Lost,dairy eggs,3,0,2,
132087,Lost,produce,4,0,8,
132093,Lost,produce,5,2,19,
132094,Lost,dairy eggs,9,1,12,
132095,Lost,produce,3,0,19,
132097,Lost,canned goods,7,1,2,
132101,Lost,frozen,9,1,2,
132103,Lost,produce,10,5,6,
132107,Lost,produce,4,0,17,
132111,Lost,produce,5,1,5,
132114,Lost,produce,5,1,8,
132116,Lost,produce,8,0,8,
132118,Lost,produce,9,1,4,
132119,Lost,produce,5,0,2,
132120,Lost,beverages,9,3,2,
132121,Lost,beverages,4,1,18,
132122,Lost,produce,5,0,12,
132123,Lost,produce,5,1,9,
132124,Lost,household,8,0,20,
132127,Lost,produce,4,0,4,
132128,Lost,produce,5,1,7,
132131,Lost,canned goods,6,1,8,
132132,Lost,beverages,4,1,6,
132133,Lost,produce,4,0,9,
132140,Lost,frozen,5,0,7,
132141,Lost,produce,5,0,3,
132142,Lost,pantry,4,2,2,
132143,Lost,produce,4,1,9,
132145,Lost,produce,3,0,10,
132147,Lost,produce,6,0,17,
132153,Lost,produce,7,1,21,
132156,Lost,produce,8,4,1,
132157,Lost,produce,7,1,12,
132158,Lost,beverages,3,0,12,
132159,Lost,produce,6,2,12,
132160,Lost,frozen,4,1,5,
132164,Lost,produce,7,0,16,
132166,Lost,dairy eggs,4,2,1,
132168,Lost,produce,5,1,4,
132171,Lost,produce,5,1,10,
132172,Lost,produce,5,0,26,
132179,Lost,beverages,5,1,9,
132184,Lost,produce,8,1,6,
132188,Lost,produce,10,0,11,
132189,Lost,dairy eggs,5,1,7,
132191,Lost,dry goods pasta,10,0,22,
132192,Lost,produce,4,0,9,
132194,Lost,produce,9,0,5,
132197,Lost,beverages,10,0,8,
132202,Lost,produce,7,0,4,
132207,Lost,produce,4,3,8,
132209,Lost,produce,8,0,5,
132212,Lost,dairy eggs,7,2,4,
132213,Lost,household,3,2,3,
132214,Lost,personal care,5,0,2,
132216,Lost,frozen,5,2,3,
132218,Lost,beverages,8,0,12,
132222,Lost,dairy eggs,8,0,12,
132223,Lost,produce,10,0,5,
132225,Lost,pantry,4,0,16,
132227,Lost,dairy eggs,8,0,7,
132228,Lost,produce,8,1,10,
132237,Lost,produce,3,1,9,
132238,Lost,dairy eggs,8,0,15,
132242,Lost,produce,10,0,13,
132243,Lost,produce,3,2,6,
132249,Lost,snacks,4,0,11,
132250,Lost,dairy eggs,4,0,8,
132251,Lost,frozen,7,0,7,
132252,Lost,breakfast,6,0,4,
132256,Lost,household,6,1,6,
132257,Lost,dairy eggs,8,0,5,
132258,Lost,produce,5,0,13,
132262,Lost,produce,9,0,27,
132263,Lost,beverages,5,0,8,
132265,Lost,produce,5,3,3,
132266,Lost,produce,7,0,23,
132267,Lost,dairy eggs,3,0,16,
132268,Lost,produce,4,1,10,
132272,Lost,produce,4,0,10,
132273,Lost,produce,6,2,8,
132275,Lost,produce,3,0,26,
132280,Lost,produce,5,1,16,
132281,Lost,dairy eggs,9,2,5,
132283,Lost,produce,3,0,24,
132286,Lost,produce,7,2,3,
132293,Lost,dairy eggs,5,0,1,
132297,Lost,dairy eggs,4,0,19,
132300,Lost,produce,4,3,3,
132301,Lost,dairy eggs,5,2,2,
132303,Lost,beverages,6,1,3,
132306,Lost,produce,6,0,8,
132307,Lost,produce,7,1,5,
132309,Lost,snacks,4,0,4,
132313,Lost,produce,4,1,8,
132314,Lost,produce,4,0,15,
132318,Lost,produce,4,0,8,
132319,Lost,produce,8,1,10,
132320,Lost,produce,3,0,4,
132321,Lost,produce,4,1,9,
132324,Lost,beverages,7,0,3,
132325,Lost,frozen,6,0,31,
132326,Lost,frozen,4,2,7,
132328,Lost,produce,4,2,21,
132329,Lost,beverages,5,1,5,
132332,Lost,produce,4,0,12,
132333,Lost,produce,9,0,15,
132337,Lost,produce,6,1,7,
132339,Lost,beverages,9,2,2,
132342,Lost,produce,4,0,9,
132346,Lost,produce,5,0,12,
132347,Lost,produce,6,1,11,
132348,Lost,produce,6,1,32,
132350,Lost,produce,4,1,16,
132351,Lost,produce,5,0,11,
132353,Lost,household,6,1,2,
132355,Lost,produce,4,0,6,
132357,Lost,snacks,7,0,6,
132364,Lost,produce,3,0,5,
132367,Lost,produce,4,0,14,
132368,Lost,frozen,8,0,7,
132370,Lost,snacks,9,1,11,
132371,Lost,produce,7,1,2,
132373,Lost,dairy eggs,4,0,4,
132375,Lost,produce,4,1,2,
132376,Lost,dairy eggs,4,2,4,
132378,Lost,dairy eggs,7,1,3,
132384,Lost,beverages,5,0,18,
132385,Lost,produce,4,0,18,
132388,Lost,snacks,4,1,39,
132390,Lost,frozen,5,0,6,
132391,Lost,produce,5,0,12,
132393,Lost,produce,6,0,4,
132396,Lost,produce,3,0,12,
132400,Lost,produce,5,0,9,
132401,Lost,alcohol,5,1,2,
132404,Lost,beverages,4,0,2,
132405,Lost,beverages,3,1,12,
132407,Lost,produce,7,1,1,
132408,Lost,produce,4,3,6,
132409,Lost,produce,10,0,11,
132412,Lost,beverages,4,0,9,
132418,Lost,produce,3,0,5,
132419,Lost,alcohol,5,0,3,
132421,Lost,frozen,5,0,9,
132422,Lost,produce,5,2,14,
132423,Lost,produce,8,0,10,
132425,Lost,beverages,4,2,11,
132428,Lost,produce,4,1,18,
132434,Lost,produce,10,0,4,
132439,Lost,produce,4,1,14,
132441,Lost,produce,8,0,8,
132444,Lost,produce,7,1,21,
132445,Lost,produce,5,0,22,
132447,Lost,dairy eggs,9,2,9,
132454,Lost,produce,3,2,15,
132458,Lost,beverages,5,1,5,
132459,Lost,produce,8,0,18,
132460,Lost,dairy eggs,5,1,9,
132461,Lost,dairy eggs,10,0,29,
132469,Lost,dairy eggs,4,0,17,
132470,Lost,beverages,4,0,3,
132471,Lost,frozen,5,3,14,
132472,Lost,produce,5,0,17,
132475,Lost,dairy eggs,5,0,4,
132476,Lost,produce,6,0,8,
132478,Lost,produce,3,0,20,
132480,Lost,frozen,3,0,2,
132482,Lost,dairy eggs,4,0,15,
132483,Lost,produce,4,0,3,
132486,Lost,dairy eggs,8,1,4,
132487,Lost,dairy eggs,10,0,11,
132488,Lost,produce,4,1,16,
132489,Lost,produce,5,0,12,
132490,Lost,dairy eggs,10,0,5,
132492,Lost,bakery,6,0,4,
132494,Lost,produce,6,0,17,
132497,Lost,produce,5,1,5,
132498,Lost,produce,4,0,26,
132499,Lost,produce,4,1,4,
132500,Lost,deli,5,1,6,
132503,Lost,produce,9,0,38,
132512,Lost,produce,6,0,5,
132514,Lost,snacks,8,0,6,
132515,Lost,dairy eggs,4,0,11,
132516,Lost,household,9,1,2,
132517,Lost,household,5,1,11,
132522,Lost,frozen,7,1,9,
132527,Lost,dairy eggs,7,0,21,
132528,Lost,produce,4,0,14,
132529,Lost,produce,4,1,17,
132531,Lost,snacks,3,1,5,
132532,Lost,produce,4,0,33,
132534,Lost,produce,7,0,17,
132538,Lost,dairy eggs,5,0,12,
132546,Lost,produce,9,0,14,
132548,Lost,frozen,10,0,17,
132549,Lost,dairy eggs,7,0,5,
132552,Lost,produce,5,0,4,
132555,Lost,babies,4,0,4,
132560,Lost,produce,4,0,7,
132563,Lost,frozen,5,1,5,
132564,Lost,produce,9,1,23,
132565,Lost,dairy eggs,4,0,15,
132567,Lost,dairy eggs,3,2,13,
132568,Lost,babies,4,0,28,
132569,Lost,dairy eggs,7,0,13,
132574,Lost,produce,5,0,7,
132577,Lost,produce,4,3,7,
132578,Lost,produce,4,0,14,
132580,Lost,alcohol,4,0,5,
132583,Lost,produce,4,0,11,
132585,Lost,beverages,5,1,5,
132586,Lost,beverages,4,0,12,
132587,Lost,produce,7,1,1,
132588,Lost,beverages,10,1,5,
132591,Lost,dairy eggs,4,0,13,
132592,Lost,produce,10,0,20,
132593,Lost,frozen,7,1,10,
132599,Lost,beverages,4,0,1,
132601,Lost,frozen,5,0,33,
132603,Lost,produce,5,0,28,
132605,Lost,snacks,7,1,11,
132606,Lost,household,4,0,2,
132607,Lost,produce,4,0,6,
132608,Lost,produce,5,0,12,
132610,Lost,frozen,4,0,2,
132611,Lost,produce,5,0,27,
132614,Lost,produce,4,0,13,
132615,Lost,dairy eggs,5,0,7,
132616,Lost,dairy eggs,5,0,16,
132620,Lost,produce,3,0,23,
132621,Lost,beverages,5,0,11,
132623,Lost,frozen,3,0,20,
132624,Lost,produce,9,0,12,
132625,Lost,bakery,6,0,19,
132626,Lost,produce,9,0,5,
132630,Lost,produce,7,0,12,
132635,Lost,dairy eggs,10,1,5,
132636,Lost,produce,5,0,9,
132638,Lost,produce,6,0,9,
132639,Lost,beverages,3,0,4,
132644,Lost,dairy eggs,3,2,3,
132647,Lost,produce,5,1,11,
132648,Lost,produce,3,0,9,
132652,Lost,frozen,6,1,12,
132654,Lost,pantry,6,2,14,
132655,Lost,dairy eggs,6,1,21,
132656,Lost,canned goods,5,0,12,
132659,Lost,snacks,5,0,9,
132660,Lost,produce,4,0,6,
132663,Lost,snacks,7,0,2,
132664,Lost,snacks,4,1,2,
132665,Lost,dairy eggs,5,0,14,
132667,Lost,produce,7,0,11,
132669,Lost,dairy eggs,5,0,8,
132670,Lost,produce,5,0,5,
132672,Lost,produce,5,2,8,
132674,Lost,produce,5,1,17,
132676,Lost,breakfast,3,0,2,
132677,Lost,snacks,4,0,3,
132679,Lost,household,3,2,2,
132680,Lost,dairy eggs,6,0,17,
132682,Lost,frozen,7,1,6,
132684,Lost,dairy eggs,4,0,10,
132691,Lost,beverages,3,2,4,
132693,Lost,produce,5,0,4,
132695,Lost,produce,3,2,3,
132700,Lost,frozen,4,0,1,
132701,Lost,dairy eggs,5,0,8,
132702,Lost,frozen,4,0,7,
132707,Lost,beverages,9,1,1,
132708,Lost,produce,3,0,9,
132709,Lost,dairy eggs,3,1,1,
132711,Lost,produce,9,0,7,
132713,Lost,produce,10,2,22,
132715,Lost,bakery,6,0,7,
132716,Lost,produce,5,0,21,
132720,Lost,produce,4,0,10,
132722,Lost,beverages,3,0,15,
132723,Lost,beverages,5,1,1,
132730,Lost,dairy eggs,6,0,5,
132731,Lost,produce,4,1,8,
132732,Lost,bakery,5,1,4,
132734,Lost,produce,10,0,16,
132735,Lost,produce,5,2,15,
132738,Lost,produce,4,1,1,
132739,Lost,frozen,5,0,18,
132740,Lost,frozen,6,0,15,
132747,Lost,produce,8,0,9,
132748,Lost,bakery,4,0,4,
132749,Lost,produce,3,1,5,
132751,Lost,beverages,5,1,1,
132752,Lost,pantry,4,0,4,
132756,Lost,dairy eggs,8,0,10,
132757,Lost,produce,4,0,7,
132759,Lost,frozen,4,0,32,
132760,Lost,produce,4,1,8,
132761,Lost,beverages,3,1,7,
132763,Lost,produce,6,2,2,
132765,Lost,personal care,8,3,2,
132766,Lost,produce,5,0,29,
132768,Lost,beverages,5,3,3,
132769,Lost,produce,5,1,7,
132770,Lost,produce,5,0,21,
132774,Lost,produce,8,1,10,
132777,Lost,produce,5,1,12,
132778,Lost,produce,5,1,20,
132780,Lost,produce,3,1,23,
132781,Lost,produce,3,1,25,
132782,Lost,meat seafood,4,0,2,
132785,Lost,produce,10,1,4,
132786,Lost,babies,5,2,2,
132787,Lost,produce,7,0,9,
132788,Lost,produce,4,0,3,
132791,Lost,dairy eggs,4,1,3,
132795,Lost,produce,5,0,16,
132797,Lost,produce,4,0,14,
132798,Lost,produce,8,0,10,
132799,Lost,produce,4,2,1,
132801,Lost,canned goods,5,0,8,
132802,Lost,frozen,4,0,12,
132804,Lost,produce,6,0,4,
132810,Lost,produce,7,1,8,
132811,Lost,beverages,4,2,3,
132814,Lost,alcohol,8,2,5,
132819,Lost,produce,5,0,24,
132820,Lost,produce,9,1,4,
132824,Lost,dairy eggs,4,3,9,
132825,Lost,meat seafood,7,0,6,
132828,Lost,frozen,6,1,15,
132830,Lost,produce,8,2,9,
132831,Lost,dairy eggs,6,0,32,
132832,Lost,produce,5,1,15,
132834,Lost,produce,9,0,12,
132838,Lost,dairy eggs,5,0,5,
