user_id,clv_12m,clv_tier,trajectory_type
85290,4022.4489795918366,High,C
85291,2948.9290669441552,Medium,C
85292,943.7928669410153,At-Risk,A
85295,2405.8667781493873,Medium,C
85296,7066.726176827071,High,C
85300,2452.3115955647436,Medium,C
85303,3211.267151309164,High,C
85305,1097.5433267822048,At-Risk,C
85306,6852.794956140351,High,C
85308,955.9523809523807,At-Risk,C
85309,1374.7930463576158,Low,D
85310,5809.136029411765,High,C
85313,907.9365079365078,At-Risk,A
85314,1709.0453834115806,Low,C
85316,1615.1485788113696,Low,C
85320,1531.14406779661,Low,C
85321,4153.448275862069,High,C
85323,3416.7370495495497,High,C
85326,4261.353397406452,High,C
85327,1232.1816785096987,Low,B
85329,1266.675680548044,Low,C
85332,1791.9325255669185,Low,C
85333,9208.773930701544,High,C
85334,945.4474097331239,At-Risk,A
85335,1597.7535301668809,Low,C
85336,1461.725768321513,Low,C
85338,1998.9047097480834,Medium,C
85339,2047.6179056754597,Medium,C
85342,2340.8864199229497,Medium,C
85348,2127.055072348122,Medium,C
85349,1923.1424952912903,Medium,C
85351,2850.6914344685238,Medium,C
85352,714.6280018620442,At-Risk,C
85353,787.8270348837209,At-Risk,A
85356,837.795810681164,At-Risk,C
85357,2665.3227868912354,Medium,C
85358,1294.586359967716,Low,C
85359,8780.176893311222,High,C
85361,1483.8663823738452,Low,C
85362,2302.6821075851008,Medium,C
85364,863.1508229761504,At-Risk,B
85367,3358.1341911764703,High,D
85369,771.3155664375175,At-Risk,C
85372,2726.4966626380265,Medium,C
85380,1425.0221827861578,Low,B
85383,3098.2383577723454,Medium,C
85384,705.1853653264159,At-Risk,C
85387,6924.552476147206,High,C
85388,1851.3507219375872,Low,B
85389,412.37161531279196,At-Risk,C
85392,1985.0032959789057,Medium,C
85394,1099.0807116591764,At-Risk,C
85395,1458.2943925233642,Low,C
85396,1535.8499649859946,Low,D
85397,1122.8550149711973,At-Risk,C
85398,3337.9310344827586,High,C
85399,958.5389145312748,At-Risk,C
85400,2154.3902439024387,Medium,C
85402,2780.029017857143,Medium,C
85404,2267.503718831152,Medium,C
85405,1649.2209631728044,Low,D
85407,1894.3789682539687,Low,C
85410,1759.6227134146343,Low,C
85413,1483.2669322709157,Low,C
85415,1162.7423822714682,At-Risk,C
85416,561.017197576705,At-Risk,C
85417,1419.263076025666,Low,C
85421,1325.9213709677417,Low,C
85422,3933.5563228312476,High,C
85424,3370.4814116840844,High,C
85425,3209.8254324151185,High,D
85427,1267.1101485148513,Low,C
85428,835.8364312267661,At-Risk,C
85433,2379.4252232142853,Medium,D
85434,1336.1738604275918,Low,D
85436,3232.2733885705165,High,C
85438,3336.3203505355405,High,C
85440,2150.5041743467423,Medium,D
85441,825.530092096809,At-Risk,C
85442,1808.2082324455205,Low,D
85443,2879.7817047817043,Medium,C
85444,859.8513479465857,At-Risk,C
85445,1745.1463343958274,Low,B
85447,2056.846267918933,Medium,C
85448,4140.756302521008,High,C
85452,3300.263456226349,High,C
85453,1839.0629100365009,Low,C
85454,6597.314023240483,High,C
85455,1572.6765188834154,Low,C
85457,1596.2495103799451,Low,C
85458,4907.012015549533,High,C
85461,4473.948840927258,High,C
85462,2624.1830065359472,Medium,C
85465,1364.156879194631,Low,C
85470,1068.3772867664527,At-Risk,C
85471,1403.0913978494625,Low,C
85474,2775.4797297297296,Medium,D
85475,840.2999825591536,At-Risk,C
85476,1577.1604938271607,Low,C
85477,850.9633911368015,At-Risk,C
85478,1413.3704557091653,Low,C
85479,1104.3801519314693,At-Risk,C
85480,986.1893175761786,At-Risk,C
85481,1805.328842201416,Low,C
85482,1194.1965829701874,At-Risk,C
85483,1933.0135746606336,Medium,C
85484,733.3870573870573,At-Risk,C
85488,2920.6447624094685,Medium,C
85490,1885.4007877640804,Low,C
85491,1429.5273173726212,Low,C
85494,984.4666329625884,At-Risk,C
85495,788.9515720081135,At-Risk,C
85496,3285.812659033078,High,D
85497,3445.1277271124104,High,C
85503,6224.303893742926,High,C
85507,1184.7977453580904,At-Risk,C
85509,3008.563782337199,Medium,C
85511,1465.3676470588234,Low,C
85512,1868.2616330114136,Low,C
85513,1364.8540803458839,Low,B
85517,1229.5641931684336,Low,C
85522,938.5226741467975,At-Risk,C
85523,4531.826458947234,High,C
85524,1937.7413127413129,Medium,C
85525,1228.7427626137303,Low,C
85527,4891.333333333334,High,D
85530,1088.7567793074675,At-Risk,C
85531,1410.924369747899,Low,C
85532,2252.457719025706,Medium,C
85533,1457.068273092369,Low,C
85534,2388.8645224171537,Medium,C
85535,1314.3963589907376,Low,C
85536,3209.4113390022867,High,C
85537,870.7905783582091,At-Risk,A
85538,4272.056025780401,High,C
85540,1116.9193405946426,At-Risk,C
85542,2342.728576373436,Medium,D
85544,3305.4340010272217,High,C
85545,1667.1972934472935,Low,B
85546,1547.732426303855,Low,C
85547,2396.0483870967746,Medium,D
85550,2711.4009533898306,Medium,C
85551,3995.5249569707394,High,C
85555,945.5615942028985,At-Risk,A
85558,7738.701923076924,High,C
85559,2335.580344921982,Medium,D
85561,1002.165548539858,At-Risk,C
85562,1767.1197411003234,Low,C
85563,4292.869565217392,High,C
85565,3912.526169053352,High,C
85573,1709.7664055860532,Low,C
85574,1699.5675921711425,Low,C
85575,1186.7403885903268,At-Risk,C
85576,1472.9301008597886,Low,C
85577,15691.696737978637,High,C
85579,2197.475282485876,Medium,C
85582,659.4342752861803,At-Risk,B
85583,3154.911760766191,Medium,C
85584,1882.3772752344187,Low,D
85587,5580.408791208791,High,C
85589,629.5296167247388,At-Risk,C
85592,1493.3756433330173,Low,C
85593,2242.008985879333,Medium,C
85596,1236.3200403836445,Low,B
85600,3874.341832504147,High,C
85601,895.2710529364067,At-Risk,C
85602,7920.2399733773755,High,C
85604,1369.1006019467216,Low,D
85607,1376.6639774102464,Low,D
85608,404.69761075161773,At-Risk,C
85612,1276.1161505208704,Low,C
85613,2181.6222157566353,Medium,D
85619,741.5977783518472,At-Risk,C
85620,5124.915168579885,High,C
85621,1715.4484463276835,Low,C
85622,4402.200880352142,High,C
85630,1837.5011217133801,Low,C
85631,2173.7053571428573,Medium,D
85632,1488.5632467910953,Low,B
85633,1210.4220649790711,At-Risk,C
85634,836.3200529013059,At-Risk,C
85635,2373.7247892901573,Medium,C
85637,699.4773519163763,At-Risk,C
85643,780.790838375108,At-Risk,C
85644,2564.599836796184,Medium,C
85645,1390.539555231498,Low,C
85646,4586.136619596292,High,C
85647,4795.433255269321,High,C
85648,3236.4998819919756,High,C
85649,1749.108910891089,Low,C
85650,1447.3097637711298,Low,D
85651,711.6138059701493,At-Risk,C
85653,4247.844827586207,High,C
85654,2620.6280788177337,Medium,C
85657,1334.8376865671642,Low,C
85661,3652.18073188947,High,C
85669,1554.9897540983611,Low,C
85670,1367.002411689601,Low,C
85676,1519.6559139784947,Low,C
85679,2702.056359482102,Medium,C
85680,1522.3376195186281,Low,C
85685,874.0928882438316,At-Risk,C
85686,1056.1038669064749,At-Risk,C
85690,10945.619999999999,High,C
85691,1988.9870317002883,Medium,B
85692,1408.7048326665397,Low,C
85695,2413.2090856144437,Medium,C
85698,1295.1612903225807,Low,D
85699,6015.051020408164,High,C
85700,4833.427578689195,High,C
85704,1096.9273743016759,At-Risk,C
85708,1098.4185014788038,At-Risk,C
85710,2725.113122171945,Medium,C
85711,1736.9503293573084,Low,C
85712,1249.952830188679,Low,C
85713,1457.5907590759077,Low,C
85714,6602.743346361437,High,C
85716,2808.4589585327094,Medium,C
85719,5055.278449712411,High,C
85720,2840.0138696255203,Medium,D
85725,2474.1818954526134,Medium,C
85728,1872.8153869453276,Low,C
85730,2220.402822030041,Medium,D
85731,9397.432310469314,High,C
85733,869.4690635451502,At-Risk,B
85734,1392.3999262128757,Low,C
85735,2420.042812662169,Medium,D
85737,1223.6477548977548,Low,C
85738,529.560645218786,At-Risk,C
85741,1822.2677487983613,Low,C
85743,3075.2720760435327,Medium,C
85745,5111.472157168878,High,C
85752,1043.8044227275575,At-Risk,C
85754,1306.591285162714,Low,C
85757,2122.6176411492866,Medium,D
85758,827.6643990929704,At-Risk,A
85759,985.8258928571428,At-Risk,C
85760,1553.7817919075148,Low,C
85761,4185.302502375674,High,C
85766,4613.023255813953,High,C
85767,3359.203296703296,High,C
85768,1922.6760563380283,Medium,C
85770,698.8610723111636,At-Risk,A
85771,982.2629969418958,At-Risk,A
85772,2079.9971468166627,Medium,C
85773,2354.203194931022,Medium,C
85777,1806.476291470989,Low,C
85778,2247.037846173617,Medium,D
85779,2014.464350437529,Medium,D
85780,2342.4423283261804,Medium,C
85781,466.70971908298327,At-Risk,C
85782,1891.3636363636367,Low,D
85783,1346.6019417475725,Low,C
85790,3522.722159730034,High,C
85791,1329.3653921955063,Low,B
85792,2018.7490534605488,Medium,C
85795,1094.7669220945083,At-Risk,C
85796,582.33780411728,At-Risk,A
85798,6489.325025303644,High,C
85799,3618.5344827586205,High,C
85800,1876.6454689984105,Low,C
85801,2207.9790823211874,Medium,D
85802,1127.3291925465835,At-Risk,C
85803,1152.4701459531182,At-Risk,D
85804,2501.8656662991652,Medium,C
85805,2117.0423761609904,Medium,C
85806,885.6617647058823,At-Risk,C
85811,3495.409798534798,High,D
85812,3347.195937043336,High,C
85813,885.5029585798815,At-Risk,C
85816,1929.8760948515273,Medium,B
85819,1752.4864639733444,Low,C
85821,2803.0903972474193,Medium,C
85823,6623.180525941717,High,C
85824,4493.313251339572,High,C
85825,2384.761441090555,Medium,D
85826,1914.8923160540799,Medium,D
85828,681.9983391212442,At-Risk,C
85831,1430.4082215244075,Low,C
85833,1140.162271805274,At-Risk,C
85835,561.8003731343284,At-Risk,C
85836,2207.6483516483513,Medium,C
85837,3139.8202247191007,Medium,D
85840,1462.6593806921674,Low,C
85844,4928.101516150296,High,C
85847,6080.186781609196,High,C
85848,850.4854368932038,At-Risk,C
85852,1017.53711790393,At-Risk,A
85854,4267.553997726412,High,C
85856,1485.5087358684482,Low,C
85859,2190.5597499115256,Medium,C
85862,5405.277777777777,High,C
85866,4663.888888888889,High,C
85869,3438.333967012474,High,C
85870,3187.3476195815842,High,C
85872,1680.488328723493,Low,C
85873,942.5824175824175,At-Risk,C
85876,2334.75602865731,Medium,D
85877,932.5716667990149,At-Risk,C
85880,1488.7192056309707,Low,C
85881,3267.267206477733,High,C
85882,3589.8469043151977,High,C
85887,608.0408653846154,At-Risk,B
85889,2045.4020182291667,Medium,C
85890,1209.7063310450037,At-Risk,C
85891,1951.325478645066,Medium,C
85893,1917.5115207373271,Medium,C
85894,3720.463320463321,High,C
85895,1817.8118476505572,Low,B
85899,1478.8213627992636,Low,C
85900,743.0654988575782,At-Risk,A
85901,4512.088893958405,High,C
85903,1481.7470335773794,Low,C
85905,650.0336021505374,At-Risk,C
85906,782.3847819362819,At-Risk,C
85908,5675.722294607744,High,C
85909,1900.8196095076398,Low,C
85910,2063.7457008640213,Medium,C
85913,807.8381515670775,At-Risk,C
85915,4194.3642611683845,High,D
85916,1734.2360634987606,Low,C
85918,3508.421169198555,High,C
85919,14661.516853932586,High,C
85920,1409.3900833698988,Low,D
85922,5634.2281879194625,High,C
85923,792.4342105263157,At-Risk,C
85925,782.9054273643159,At-Risk,C
85926,1648.8483620398513,Low,C
85928,5664.209805644681,High,C
85930,636.4176738656626,At-Risk,C
85931,1497.4358974358972,Low,C
85932,1080.1020408163265,At-Risk,C
85935,4818.737634256643,High,C
85939,5161.169051661411,High,C
85942,1235.55900621118,Low,C
85943,980.2441454907822,At-Risk,C
85946,1419.2941991921414,Low,C
85949,1062.9370335507294,At-Risk,C
85950,1921.7094017094014,Medium,C
85952,4819.557926829269,High,C
85954,7391.086162722668,High,C
85955,1314.0728636744157,Low,C
85956,3214.3261570873665,High,C
85957,3991.382352941177,High,D
85959,1883.7293233082705,Low,C
85961,641.056181693989,At-Risk,C
85965,602.0545277507301,At-Risk,A
85966,1303.1201315561705,Low,C
85968,3124.007132436375,Medium,C
85969,1447.1848613289724,Low,C
85972,1986.180198698185,Medium,B
85973,389.04515173945225,At-Risk,C
85974,2663.767068273092,Medium,C
85975,1414.0613432046534,Low,C
85977,2941.2209302325587,Medium,C
85979,1230.770407704077,Low,C
85980,1022.3379629629632,At-Risk,C
85983,3106.8452380952367,Medium,C
85984,3262.073489323035,High,C
85989,1860.6937982745383,Low,B
85990,1497.7150698007392,Low,D
85993,1362.6666666666667,Low,B
85995,1985.8839540516558,Medium,C
85997,5323.756906077349,High,C
86000,1636.4969013189254,Low,C
86002,1181.1692932518743,At-Risk,C
86004,1342.9284136886054,Low,C
86005,2338.4203941194864,Medium,C
86006,2607.3835118555407,Medium,C
86011,2518.269378948991,Medium,C
86012,3004.8211443411246,Medium,C
86013,998.0468750000001,At-Risk,C
86018,1552.8858084114147,Low,B
86020,3905.4472668235435,High,C
86021,1927.785134180791,Medium,C
86023,1129.4105656531342,At-Risk,C
86028,1907.449287643663,Low,C
86030,1103.987001624797,At-Risk,C
86031,3566.412213740458,High,C
86032,1305.0021105951878,Low,C
86034,2406.167564987602,Medium,C
86039,1452.4116424116426,Low,C
86044,708.7893711898847,At-Risk,A
86045,2261.7421538461545,Medium,D
86047,2184.3476990504023,Medium,C
86049,875.2740948495665,At-Risk,C
86052,974.1944629101005,At-Risk,C
86053,652.1657642648895,At-Risk,C
86054,645.3501722158438,At-Risk,C
86055,2099.3464052287577,Medium,C
86057,2737.198014340872,Medium,C
86061,8082.122468131693,High,C
86063,3079.6875,Medium,C
86066,935.7086834733893,At-Risk,B
86067,4304.809004092769,High,C
86068,818.5524974515802,At-Risk,C
86070,2104.9514563106795,Medium,C
86071,1494.6861377506539,Low,C
86072,916.5998785670917,At-Risk,B
86076,3664.8858841086862,High,C
86077,1016.766576951309,At-Risk,C
86078,838.6508846657929,At-Risk,C
86084,2558.578431372549,Medium,B
86087,901.9873271889401,At-Risk,C
86089,2585.4374838405497,Medium,C
86090,1922.892720306513,Medium,C
86091,3827.4425969912904,High,C
86092,3117.5837072194,Medium,C
86093,1476.4024142828162,Low,C
86094,1682.3615031757238,Low,C
86095,1172.2405490463736,At-Risk,C
86096,5019.084071090993,High,C
86097,1601.8494588919398,Low,B
86100,2293.219282135002,Medium,C
86103,4968.07545133438,High,C
86106,1121.8731519810763,At-Risk,D
86109,12032.962138731682,High,C
86117,4773.071707541344,High,C
86119,1631.09375,Low,B
86120,2563.5096398844917,Medium,C
86121,2707.614628820961,Medium,C
86123,1536.3826606875934,Low,C
86124,4625.425339366515,High,C
86126,1713.0788485607009,Low,C
86129,8009.733144554393,High,C
86130,1327.8189300411523,Low,B
86131,4124.414519906322,High,C
86133,3088.991337164423,Medium,C
86138,1865.6828885400314,Low,C
86139,1418.9558232931724,Low,C
86141,523.9234449760764,At-Risk,C
86142,3960.8001111265453,High,C
86144,1140.6250000000002,At-Risk,C
86148,1809.5774647887324,Low,C
86150,869.9344023323615,At-Risk,D
86152,4370.7594936708865,High,C
86154,2293.271441202476,Medium,C
86155,759.3436888599039,At-Risk,C
86156,2141.333333333333,Medium,C
86157,3337.5923645320195,High,C
86158,3187.586710478277,High,C
86160,8519.058820775695,High,C
86164,2147.5581395348836,Medium,D
86167,934.7837334437086,At-Risk,C
86173,4811.094123268037,High,D
86174,2720.865394546581,Medium,C
86175,1801.8536585365853,Low,C
86176,714.0901134887926,At-Risk,C
86177,5171.286636860407,High,C
86178,2481.4525882922103,Medium,C
86184,1919.9718706047818,Medium,D
86189,1898.4190300141072,Low,B
86190,2484.5096056622856,Medium,C
86191,2744.310204684844,Medium,C
86193,2168.1774349083894,Medium,C
86194,2452.772556390978,Medium,C
86195,1727.9315269414851,Low,C
86198,3230.134086097389,High,C
86199,2027.689494536114,Medium,D
86201,1274.6031746031745,Low,C
86202,494.1538461538461,At-Risk,C
86206,1056.9565217391303,At-Risk,C
86208,1659.016393442623,Low,D
86209,1500.3605769230771,Low,C
86211,880.2824551873982,At-Risk,C
86212,4920.001446759259,High,C
86214,1634.4911297852482,Low,C
86216,1200.1245459263105,At-Risk,D
86217,2083.45945945946,Medium,C
86218,3786.1381903989377,High,C
86219,6292.619642513935,High,C
86221,5018.75,High,C
86222,2231.244211176289,Medium,C
86223,636.1795774647886,At-Risk,C
86224,1205.488105004102,At-Risk,C
86225,2482.438814942035,Medium,C
86226,1286.8589743589744,Low,C
86227,2598.8044471519947,Medium,B
86228,1413.393004966887,Low,C
86233,1444.2446043165467,Low,C
86235,2475.976042590949,Medium,C
86236,4871.699094186154,High,D
86239,1708.9828634604758,Low,C
86240,3808.5660934514503,High,C
86241,2483.6052776250694,Medium,D
86242,1019.5412311265972,At-Risk,C
86243,4355.092514004414,High,C
86244,1425.645770298317,Low,C
86246,1123.3678756476684,At-Risk,C
86247,4286.834357398873,High,C
86250,4173.668384879725,High,C
86252,1850.8865248226948,Low,C
86257,2691.683471301346,Medium,C
86259,608.3333333333331,At-Risk,C
86260,604.2412495724546,At-Risk,C
86262,1822.4849267872526,Low,C
86263,1473.7921727395412,Low,C
86264,3071.5846994535523,Medium,C
86265,3780.4190408357085,High,C
86268,1163.068144872879,At-Risk,C
86271,2094.243827160494,Medium,D
86274,1671.0530065545738,Low,C
86276,2213.4265621210893,Medium,C
86277,2441.591805179745,Medium,B
86280,2050.427672955975,Medium,D
86281,1771.0490120108484,Low,C
86282,1785.0920969059066,Low,C
86283,1336.5565881181544,Low,C
86285,1097.3472668810289,At-Risk,C
86288,3520.6430398246252,High,C
86289,2727.6768615785063,Medium,D
86291,1250.016920473773,Low,C
86293,2782.930215856043,Medium,C
86294,6442.949852507375,High,D
86295,2577.1268466632705,Medium,C
86297,2318.8235294117644,Medium,C
86301,1020.6197478991597,At-Risk,D
86303,3078.085586826017,Medium,C
86304,836.1803478453529,At-Risk,B
86305,1217.9541446208113,Low,C
86308,640.800561797753,At-Risk,C
86309,4243.398203592814,High,C
86310,1882.4981394194988,Low,C
86311,752.5257142857143,At-Risk,A
86316,494.80633802816897,At-Risk,C
86321,2385.2553763440856,Medium,C
86322,6022.664015904573,High,D
86324,986.3542969447915,At-Risk,C
86326,3245.2801213016596,High,C
86327,2198.023802304427,Medium,D
86328,499.3781094527363,At-Risk,C
86329,1504.904949784792,Low,C
86330,4308.244851994853,High,D
86331,4159.284347885496,High,C
86333,4729.780132094553,High,C
86335,1877.3001508295624,Low,C
86336,1117.3507847996698,At-Risk,C
86340,1377.6960784313724,Low,C
86342,1762.4679917083279,Low,C
86344,8871.244568590939,High,C
86350,8002.809679268566,High,C
86357,2011.7501764290755,Medium,C
86358,3803.684210526316,High,C
86359,1823.6259735130398,Low,C
86362,1109.963872454055,At-Risk,C
86364,907.9365079365078,At-Risk,B
86365,4415.262076053444,High,C
86366,1075.3315427228472,At-Risk,C
86367,5268.330365387153,High,C
86370,1193.1367924528302,At-Risk,C
86372,2075.5512943432404,Medium,C
86373,5854.10757586891,High,C
86376,7374.489795918366,High,C
86379,4216.299719205422,High,D
86382,4957.338198437269,High,C
86383,6880.528847398478,High,C
86384,3769.2558344341696,High,B
86385,1647.6100238507531,Low,C
86386,2543.438914027149,Medium,C
86387,4566.258581235697,High,C
86390,1853.822593357477,Low,D
86391,1104.6364057433996,At-Risk,C
86392,1536.1739130434785,Low,B
86393,1388.4313725490194,Low,C
86398,2096.321410408544,Medium,C
86400,2328.7477691850095,Medium,C
86402,3946.9581623196073,High,C
86403,1205.7057057057057,At-Risk,C
86404,5445.485175202158,High,C
86407,1417.7259887005653,Low,C
86409,1839.6622709666192,Low,C
86410,4925.015827793605,High,C
86411,985.9195402298852,At-Risk,C
86412,1706.0759165695035,Low,C
86415,2477.721162826439,Medium,C
86422,1090.1333333333332,At-Risk,C
86423,1960.8139534883726,Medium,C
86424,1533.5069444444446,Low,C
86425,8265.695067264573,High,C
86428,4075.2386247130003,High,C
86430,3996.75,High,C
86433,4551.974958078174,High,C
86436,2312.6898693233275,Medium,C
86437,5249.636803874091,High,C
86438,2536.5701970443347,Medium,C
86439,965.6782686300756,At-Risk,C
86441,2708.5160458546834,Medium,C
86443,6256.138661531055,High,C
86444,1195.2213082647863,At-Risk,C
86445,842.1707317073171,At-Risk,C
86448,2579.96129032258,Medium,D
86449,741.3715805471124,At-Risk,A
86450,474.1569928137091,At-Risk,C
86451,2305.5994364272906,Medium,D
86453,858.5684585684584,At-Risk,C
86454,7490.198675496689,High,C
86458,2841.5649635036493,Medium,C
86461,2769.493140243903,Medium,D
86462,1793.1641445985704,Low,C
86463,1035.8466569767445,At-Risk,C
86464,1490.4398677854053,Low,C
86465,5953.485184609516,High,C
86466,1334.4023709348785,Low,C
86471,1440.4908073286244,Low,C
86472,647.8249025606638,At-Risk,C
86474,509.6699522102748,At-Risk,C
86475,7604.166666666668,High,C
86476,3131.699999999999,Medium,C
86477,847.8508059477696,At-Risk,C
86478,2351.377314814815,Medium,C
86479,1730.1399878271454,Low,C
86480,2540.1083129210047,Medium,C
86481,4681.756702681072,High,C
86487,1187.1888483239295,At-Risk,C
86490,1373.5526315789473,Low,C
86491,3103.767721493277,Medium,D
86493,3215.6884121169833,High,C
86494,1556.4416586306659,Low,C
86495,725.3991596638655,At-Risk,C
86500,3121.8917576961276,Medium,C
86502,3504.6955749354,High,C
86503,4468.544141794649,High,C
86504,1317.9210875331564,Low,C
86505,2510.306517473617,Medium,C
86507,1980.1870748299318,Medium,C
86512,1767.937095282146,Low,D
86513,2425.54272205336,Medium,C
86514,1499.53314659197,Low,D
86516,2009.5933263816473,Medium,C
86517,1672.5146198830405,Low,C
86521,1285.2314063461863,Low,B
86523,531.4947600661887,At-Risk,C
86524,2372.152177100132,Medium,D
86525,734.3757227661707,At-Risk,C
86530,2734.0238095238096,Medium,C
86531,4204.555762081784,High,C
86532,4227.718884513233,High,C
86534,1972.2807017543862,Medium,C
86536,3660.187813416596,High,C
86537,1317.3965104344852,Low,C
86539,1861.2328636189848,Low,C
86541,1855.9322033898304,Low,D
86543,1405.294053105113,Low,C
86545,1742.3708728342594,Low,C
86547,3288.787991104522,High,C
86548,876.2896825396825,At-Risk,C
86552,1582.81363306744,Low,C
86553,1443.3623120300756,Low,D
86555,1629.0786136939982,Low,C
86557,2907.4137931034484,Medium,C
86558,3650.158893232454,High,C
86566,995.1831436699856,At-Risk,B
86568,1815.9090909090905,Low,D
86569,5498.688741721854,High,C
86570,1589.6660634697228,Low,D
86571,1068.2699072593539,At-Risk,C
86573,1644.3009868421054,Low,D
86574,749.7054320330183,At-Risk,C
86576,6452.678571428571,High,C
86579,636.3161963664476,At-Risk,A
86580,1014.655172413793,At-Risk,D
86582,772.941176470588,At-Risk,C
86583,1448.567747051244,Low,C
86584,3845.528617573405,High,C
86586,2601.448030433182,Medium,C
86587,852.9861833308572,At-Risk,B
86588,1590.6747891283974,Low,C
86589,465.3049398812111,At-Risk,C
86590,1070.4490009293681,At-Risk,C
86591,3432.825,High,C
86592,486.73221982758594,At-Risk,C
86596,3565.9539473684213,High,C
86598,1535.1470588235293,Low,C
86599,5893.218093851284,High,D
86600,1973.1837606837605,Medium,C
86602,1885.1101074631915,Low,D
86603,2378.1603403874146,Medium,C
86604,1465.1132170112137,Low,C
86605,486.6666666666664,At-Risk,C
86609,3951.4724808842457,High,C
86611,4826.193877551021,High,C
86613,1446.5043027133859,Low,C
86614,2355.0071530758228,Medium,C
86615,3249.1329479768788,High,C
86616,2572.1721721721724,Medium,C
86618,3861.4454443194604,High,C
86619,12301.62674522864,High,C
86621,1558.2457606878434,Low,C
86623,2984.2835820895525,Medium,C
86625,1057.46237458194,At-Risk,C
86627,1251.8481267286897,Low,C
86628,3270.44776119403,High,D
86629,1173.9766081871344,At-Risk,B
86630,1101.1341956119184,At-Risk,C
86632,898.3992503059977,At-Risk,C
86633,21185.121708257768,High,C
86634,811.111111111111,At-Risk,C
86639,1206.6939890710387,At-Risk,C
86644,451.6875,At-Risk,C
86645,5447.818134308857,High,C
86646,3907.8174603174602,High,C
86649,3048.090504037872,Medium,C
86650,744.889100315157,At-Risk,C
86651,1280.8056231413896,Low,C
86659,1166.9239326936447,At-Risk,C
86661,11182.586694630054,High,C
86666,2239.0279696132598,Medium,C
86668,1761.3496932515336,Low,C
86669,7492.154436860068,High,C
86671,1709.4432314410483,Low,C
86674,732.6164874551971,At-Risk,C
86677,987.006145741879,At-Risk,A
86678,2606.6096401525615,Medium,D
86679,5462.037623066104,High,D
86687,1417.6296870158037,Low,C
86688,1416.7522275328965,Low,C
86689,2716.917293233082,Medium,C
86690,3134.1730072463774,Medium,C
86691,1179.5889440113392,At-Risk,B
86692,3466.320406278855,High,C
86694,1278.3721624850657,Low,C
86695,3776.651337792643,High,C
86697,4113.495748786126,High,C
86701,1118.8183421516756,At-Risk,C
86702,1043.460648148148,At-Risk,C
86703,1050.609574784418,At-Risk,C
86704,1198.5074626865674,At-Risk,C
86705,1487.0973630831645,Low,C
86706,2510.149737573325,Medium,D
86710,1346.9530752353317,Low,C
86713,1785.399981374558,Low,C
86716,4766.518767849858,High,C
86720,1938.0738865528192,Medium,D
86721,5256.147477489201,High,C
86723,1334.945927289462,Low,C
86725,2438.7787723785173,Medium,C
86729,1275.7153603129232,Low,C
86730,1189.6296296296296,At-Risk,C
86732,795.9652822842309,At-Risk,C
86733,1695.5236486486488,Low,D
86734,2107.875,Medium,C
86736,2422.7459282541495,Medium,C
86737,3351.620391442876,High,C
86741,1995.7602339181285,Medium,C
86743,969.6394686907021,At-Risk,C
86744,1584.921756688541,Low,B
86747,944.9399232007928,At-Risk,B
86748,2347.1955964695835,Medium,B
86750,2897.561475409836,Medium,C
86751,4480.014124293785,High,C
86752,899.3008678881388,At-Risk,C
86754,761.6781874039939,At-Risk,A
86755,2068.5531466425773,Medium,B
86756,1344.3080357142856,Low,C
86762,880.6623299822588,At-Risk,C
86763,2159.6720116618076,Medium,B
86764,1695.4627133872414,Low,C
86766,2201.1515198511165,Medium,D
86767,1938.688524590164,Medium,C
86768,1389.8076923076922,Low,C
86771,1541.9987610984927,Low,D
86773,4804.346023798687,High,C
86774,5839.531271692351,High,C
86777,1808.1679938813159,Low,C
86778,15939.248120300752,High,C
86780,1084.3836565096954,At-Risk,C
86781,1263.737704918033,Low,C
86784,725.2663270032423,At-Risk,C
86785,2938.5761229699633,Medium,C
86786,1918.3928329034884,Medium,C
86787,703.8143158578152,At-Risk,C
86788,1546.2639894667548,Low,C
86792,5023.527811777506,High,C
86793,1748.1857764876631,Low,B
86794,1390.0563607085346,Low,C
86795,3715.915670937505,High,C
86796,1256.8695652173915,Low,C
86797,4755.4048196311805,High,C
86798,5553.812949640288,High,C
86799,274.52991452991427,At-Risk,C
86802,9122.043543311149,High,C
86804,12932.769985501869,High,C
86806,2263.692500447467,Medium,C
86809,3971.6580912025834,High,C
86810,3265.7697442744166,High,C
86812,3644.8226950354606,High,C
86813,2268.4279859484777,Medium,C
86814,2869.4932175456393,Medium,B
86816,1319.7152765285523,Low,C
86820,5046.042296072508,High,C
86822,1575.8997691158497,Low,C
86824,1876.342710997442,Low,D
86826,1076.2591910613405,At-Risk,C
86827,5286.910994764397,High,C
86831,2616.7826032462244,Medium,C
86832,2196.4673311184933,Medium,C
86834,3288.089171974522,High,C
86837,2912.0103686635944,Medium,D
86839,4672.067393687612,High,D
86841,602.8528528528527,At-Risk,C
86844,1559.9882260596553,Low,C
86847,1006.3347639484978,At-Risk,C
86849,2110.2060415575347,Medium,C
86851,1504.5423728813557,Low,C
86853,1405.2499999999998,Low,C
86855,1119.729516806723,At-Risk,C
86857,983.1984218760629,At-Risk,C
86861,3682.0247346119872,High,C
86864,910.7785609295976,At-Risk,C
86865,1661.527740552131,Low,B
86866,6489.69817909703,High,C
86867,1141.509433962264,At-Risk,D
86870,1489.4011658717545,Low,C
