user_id,order_count,risk_score,risk_tier
83278,6,0.5146,Medium
83280,10,0.5449,Medium
83283,5,0.5083,Medium
83286,10,0.4904,Medium
83287,6,0.4729,Medium
83291,6,0.5394,Medium
83292,5,0.5107,Medium
83294,7,0.5016,Medium
83295,5,0.5127,Medium
83297,8,0.5526,Medium
83302,7,0.4326,Medium
83306,7,0.5119,Medium
83307,9,0.685,High
83308,5,0.504,Medium
83313,8,0.3919,Medium
83314,9,0.7896,High
83318,7,0.4893,Medium
83320,5,0.5156,Medium
83322,10,0.3703,Medium
83332,9,0.334,Medium
83337,7,0.6269,High
83341,5,0.516,Medium
83343,9,0.613,High
83344,5,0.5114,Medium
83346,10,0.5921,Medium
83347,8,0.5529,Medium
83349,7,0.3554,Medium
83353,8,0.7344,High
83354,10,0.7244,High
83361,8,0.2567,Low
83363,7,0.6009,High
83364,7,0.6646,High
83365,5,0.5061,Medium
83366,7,0.3894,Medium
83367,5,0.5113,Medium
83370,8,0.5365,Medium
83374,6,0.4041,Medium
83379,9,0.4602,Medium
83383,8,0.5329,Medium
83386,5,0.516,Medium
83389,6,0.5087,Medium
83391,9,0.4953,Medium
83392,5,0.5076,Medium
83395,5,0.5142,Medium
83401,9,0.4464,Medium
83403,8,0.3214,Medium
83407,6,0.6345,High
83409,8,0.2112,Low
83410,8,0.8588,High
83412,5,0.5129,Medium
83417,8,0.425,Medium
83420,7,0.6472,High
83422,5,0.5173,Medium
83425,5,0.5086,Medium
83440,5,0.5038,Medium
83441,5,0.5112,Medium
83442,5,0.5139,Medium
83443,10,0.4555,Medium
83445,7,0.4332,Medium
83446,7,0.6637,High
83447,10,0.3316,Medium
83454,8,0.426,Medium
83456,9,0.4067,Medium
83458,8,0.7838,High
83462,7,0.5242,Medium
83465,5,0.5109,Medium
83468,5,0.5049,Medium
83471,8,0.4366,Medium
83473,6,0.6869,High
83476,8,0.5148,Medium
83477,5,0.5141,Medium
83479,7,0.6524,High
83480,5,0.5151,Medium
83481,9,0.496,Medium
83482,8,0.2764,Low
83483,7,0.6014,High
83484,7,0.3785,Medium
83487,5,0.5124,Medium
83488,8,0.3578,Medium
83490,5,0.5131,Medium
83493,7,0.4643,Medium
83496,5,0.5149,Medium
83498,9,0.5888,Medium
83503,8,0.6111,High
83504,6,0.3909,Medium
83506,6,0.5876,Medium
83509,7,0.4408,Medium
83510,7,0.3971,Medium
83511,9,0.6368,High
83514,7,0.6159,High
83527,5,0.5123,Medium
83528,8,0.6875,High
83533,8,0.6182,High
83534,8,0.3886,Medium
83535,9,0.5161,Medium
83536,9,0.2511,Low
83538,5,0.5138,Medium
83539,7,0.5543,Medium
83540,8,0.5351,Medium
83541,6,0.5019,Medium
83543,8,0.2908,Low
83544,8,0.6982,High
83545,6,0.3893,Medium
83546,7,0.329,Medium
83547,5,0.5126,Medium
83550,8,0.3175,Medium
83552,6,0.5563,Medium
83553,5,0.5062,Medium
83556,6,0.3582,Medium
83557,6,0.5313,Medium
83558,5,0.5087,Medium
83561,5,0.5087,Medium
83565,8,0.2427,Low
83566,5,0.5153,Medium
83569,7,0.5127,Medium
83571,6,0.5089,Medium
83572,7,0.5105,Medium
83574,6,0.6189,High
83575,5,0.5117,Medium
83576,6,0.5584,Medium
83580,8,0.6311,High
83586,5,0.5117,Medium
83591,7,0.6695,High
83593,6,0.6149,High
83596,5,0.5158,Medium
83600,8,0.3707,Medium
83601,8,0.2725,Low
83602,5,0.5132,Medium
83604,7,0.3682,Medium
83609,9,0.1075,Low
83613,8,0.5297,Medium
83616,10,0.4744,Medium
83620,8,0.5138,Medium
83622,8,0.4518,Medium
83623,5,0.5057,Medium
83626,10,0.6849,High
83629,5,0.5118,Medium
83630,10,0.5558,Medium
83636,8,0.6032,High
83638,5,0.5045,Medium
83640,9,0.5643,Medium
83641,9,0.6534,High
83642,8,0.4695,Medium
83643,7,0.5044,Medium
83644,6,0.5603,Medium
83645,10,0.4231,Medium
83646,7,0.5579,Medium
83647,8,0.5183,Medium
83650,7,0.6989,High
83654,5,0.502,Medium
83660,5,0.5078,Medium
83662,10,0.5094,Medium
83663,5,0.514,Medium
83664,10,0.5206,Medium
83678,7,0.4298,Medium
83679,10,0.4466,Medium
83683,5,0.5145,Medium
83685,6,0.6095,High
83686,5,0.5078,Medium
83698,10,0.3002,Medium
83700,7,0.6408,High
83702,7,0.3202,Medium
83703,5,0.5106,Medium
83704,9,0.6253,High
83707,6,0.651,High
83708,7,0.4177,Medium
83710,6,0.5245,Medium
83712,5,0.5068,Medium
83713,8,0.4717,Medium
83717,9,0.3035,Medium
83718,8,0.8855,High
83721,9,0.288,Low
83722,10,0.5408,Medium
83725,9,0.5964,Medium
83734,6,0.5848,Medium
83735,9,0.3992,Medium
83736,6,0.5183,Medium
83738,7,0.7619,High
83740,9,0.49,Medium
83741,8,0.5412,Medium
83747,8,0.5976,Medium
83749,5,0.5181,Medium
83750,7,0.4346,Medium
83751,9,0.4932,Medium
83754,6,0.5978,Medium
83758,7,0.6551,High
83760,5,0.5153,Medium
83761,7,0.5342,Medium
83767,7,0.4083,Medium
83768,10,0.4275,Medium
83770,7,0.506,Medium
83771,5,0.5123,Medium
83772,9,0.6546,High
83775,10,0.4797,Medium
83779,10,0.3846,Medium
83787,9,0.6354,High
83792,9,0.7008,High
83793,5,0.5125,Medium
83794,6,0.4089,Medium
83795,8,0.4716,Medium
83799,6,0.6025,High
83800,5,0.5105,Medium
83801,7,0.5216,Medium
83806,7,0.4171,Medium
83811,6,0.56,Medium
83812,10,0.5033,Medium
83813,10,0.7889,High
83816,6,0.5831,Medium
83821,6,0.5145,Medium
83824,9,0.3234,Medium
83829,7,0.4698,Medium
83835,10,0.5352,Medium
83837,10,0.7479,High
83838,10,0.4856,Medium
83841,7,0.3373,Medium
83844,6,0.4196,Medium
83852,8,0.3693,Medium
83853,6,0.5518,Medium
83859,5,0.5106,Medium
83861,9,0.9121,High
83863,5,0.5147,Medium
83867,9,0.3025,Medium
83871,6,0.5052,Medium
83875,5,0.5057,Medium
83877,9,0.6762,High
83881,9,0.5138,Medium
83885,8,0.5221,Medium
83887,5,0.5117,Medium
83890,5,0.5127,Medium
83892,6,0.6802,High
83896,6,0.5091,Medium
83899,10,0.4514,Medium
83900,7,0.3933,Medium
83901,10,0.5236,Medium
83907,9,0.5368,Medium
83909,5,0.5113,Medium
83910,9,0.4849,Medium
83911,10,0.7616,High
83914,6,0.372,Medium
83918,8,0.4926,Medium
83921,5,0.5119,Medium
83922,5,0.5128,Medium
83927,9,0.6951,High
83930,6,0.5096,Medium
83935,10,0.7644,High
83938,7,0.4669,Medium
83946,6,0.6059,High
83956,9,0.5514,Medium
83959,5,0.5085,Medium
83961,6,0.4947,Medium
83963,6,0.5169,Medium
83964,7,0.6337,High
83965,5,0.5147,Medium
83967,5,0.5153,Medium
83968,6,0.616,High
83969,6,0.484,Medium
83970,9,0.4374,Medium
83975,7,0.4861,Medium
83978,8,0.7518,High
83986,5,0.5078,Medium
83988,6,0.4819,Medium
83990,6,0.5143,Medium
83994,10,0.5805,Medium
83998,5,0.5158,Medium
83999,8,0.5526,Medium
84010,7,0.4163,Medium
84012,7,0.5348,Medium
84014,7,0.6509,High
84015,5,0.5026,Medium
84018,8,0.7489,High
84019,6,0.5146,Medium
84022,9,0.5852,Medium
84026,5,0.5101,Medium
84033,6,0.5095,Medium
84036,9,0.8258,High
84045,10,0.4679,Medium
84046,8,0.585,Medium
84048,7,0.528,Medium
84053,5,0.5139,Medium
84054,7,0.6002,High
84056,5,0.5148,Medium
84064,8,0.4103,Medium
84066,5,0.5113,Medium
84068,8,0.4311,Medium
84070,5,0.5088,Medium
84071,5,0.5073,Medium
84072,6,0.5974,Medium
84076,5,0.504,Medium
84077,7,0.4912,Medium
84080,5,0.5112,Medium
84082,6,0.5245,Medium
84083,7,0.5278,Medium
84088,5,0.5053,Medium
84091,5,0.5104,Medium
84097,8,0.3621,Medium
84099,10,0.2553,Low
84102,5,0.5157,Medium
84103,10,0.2624,Low
84109,5,0.5078,Medium
84110,5,0.5106,Medium
84111,9,0.6122,High
84113,8,0.5628,Medium
84115,6,0.3448,Medium
84116,6,0.5116,Medium
84117,9,0.8815,High
84118,6,0.5431,Medium
84121,6,0.6563,High
84126,7,0.5922,Medium
84127,9,0.5171,Medium
84129,10,0.4995,Medium
84130,8,0.7051,High
84131,8,0.5827,Medium
84133,6,0.4784,Medium
84134,6,0.5299,Medium
84137,5,0.5102,Medium
84138,10,0.2558,Low
84150,7,0.6403,High
84154,6,0.3458,Medium
84155,9,0.5143,Medium
84164,8,0.4642,Medium
84170,7,0.7389,High
84171,6,0.5268,Medium
84172,6,0.5072,Medium
84177,5,0.5081,Medium
84187,7,0.5504,Medium
84193,10,0.3585,Medium
84194,9,0.5546,Medium
84196,5,0.5133,Medium
84200,7,0.363,Medium
84201,6,0.5284,Medium
84202,10,0.502,Medium
84203,9,0.4597,Medium
84204,7,0.4217,Medium
84205,9,0.7677,High
84207,7,0.5887,Medium
84208,9,0.506,Medium
84209,10,0.6213,High
84214,5,0.5057,Medium
84217,7,0.4852,Medium
84218,9,0.4078,Medium
84219,6,0.5117,Medium
84222,8,0.5109,Medium
84224,5,0.5086,Medium
84226,7,0.4888,Medium
84227,5,0.5108,Medium
84228,5,0.511,Medium
84230,5,0.509,Medium
84234,10,0.7063,High
84235,6,0.3674,Medium
84241,9,0.4814,Medium
84242,6,0.5131,Medium
84243,9,0.7344,High
84246,10,0.5851,Medium
84248,5,0.5078,Medium
84250,5,0.5131,Medium
84251,5,0.5103,Medium
84253,5,0.5078,Medium
84255,6,0.5114,Medium
84257,8,0.575,Medium
84258,10,0.6475,High
84260,9,0.4412,Medium
84261,5,0.5157,Medium
84267,8,0.561,Medium
84269,7,0.3248,Medium
84271,10,0.7975,High
84275,8,0.5347,Medium
84276,8,0.5675,Medium
84277,5,0.4978,Medium
84278,6,0.4976,Medium
84282,9,0.3156,Medium
84284,9,0.674,High
84285,8,0.7472,High
84287,8,0.5143,Medium
84289,6,0.5117,Medium
84292,8,0.7396,High
84297,7,0.5688,Medium
84299,7,0.5811,Medium
84309,6,0.6161,High
84314,7,0.6817,High
84317,5,0.5138,Medium
84318,7,0.7002,High
84322,10,0.4709,Medium
84324,7,0.4103,Medium
84325,5,0.5085,Medium
84326,10,0.7594,High
84331,8,0.2664,Low
84332,8,0.5712,Medium
84333,7,0.4483,Medium
84335,8,0.8176,High
84337,5,0.5138,Medium
84338,5,0.512,Medium
84341,5,0.508,Medium
84344,6,0.6419,High
84346,8,0.4518,Medium
84352,8,0.5345,Medium
84353,8,0.7914,High
84354,5,0.5165,Medium
84355,5,0.5126,Medium
84356,10,0.559,Medium
84360,7,0.4199,Medium
84361,6,0.443,Medium
84366,5,0.5119,Medium
84371,5,0.514,Medium
84375,8,0.6397,High
84377,8,0.4783,Medium
84381,10,0.6758,High
84384,6,0.5091,Medium
84387,7,0.3812,Medium
84389,5,0.5078,Medium
84390,9,0.4741,Medium
84391,5,0.5167,Medium
84393,9,0.697,High
84394,6,0.4023,Medium
84401,7,0.5727,Medium
84402,7,0.6579,High
84407,6,0.5073,Medium
84408,5,0.5108,Medium
84409,7,0.5358,Medium
84410,5,0.5148,Medium
84415,8,0.4441,Medium
84416,6,0.5387,Medium
84421,8,0.5286,Medium
84426,7,0.7705,High
84428,7,0.6234,High
84430,9,0.44,Medium
84432,5,0.5146,Medium
84435,10,0.5575,Medium
84438,5,0.5164,Medium
84444,5,0.5161,Medium
84446,5,0.5141,Medium
84449,8,0.3873,Medium
84456,5,0.5069,Medium
84458,6,0.5181,Medium
84459,5,0.5101,Medium
84461,5,0.5109,Medium
84463,8,0.7223,High
84468,6,0.5445,Medium
84471,6,0.4673,Medium
84475,5,0.5094,Medium
84477,5,0.5147,Medium
84479,6,0.5168,Medium
84482,9,0.7409,High
84484,9,0.3622,Medium
84486,5,0.5076,Medium
84487,7,0.4785,Medium
84488,7,0.6573,High
84490,8,0.303,Medium
84491,5,0.5049,Medium
84492,8,0.5154,Medium
84494,8,0.6514,High
84495,7,0.5012,Medium
84503,8,0.7072,High
84504,5,0.5153,Medium
84506,5,0.5145,Medium
84510,5,0.5013,Medium
84512,7,0.4519,Medium
84513,9,0.6101,High
84524,10,0.423,Medium
84527,5,0.5134,Medium
84528,9,0.5532,Medium
84533,9,0.6304,High
84535,10,0.5932,Medium
84536,6,0.6076,High
84540,8,0.5488,Medium
84542,5,0.5122,Medium
84544,7,0.5262,Medium
84548,7,0.4498,Medium
84553,9,0.6539,High
84555,7,0.6766,High
84558,8,0.7352,High
84560,10,0.574,Medium
84563,10,0.5142,Medium
84566,7,0.6442,High
84567,10,0.5034,Medium
84571,5,0.5032,Medium
84572,8,0.5075,Medium
84576,5,0.5106,Medium
84583,8,0.5637,Medium
84584,5,0.5181,Medium
84591,10,0.3801,Medium
84597,6,0.596,Medium
84598,6,0.4972,Medium
84600,5,0.5083,Medium
84605,7,0.5456,Medium
84607,5,0.5109,Medium
84609,7,0.6514,High
84613,9,0.5634,Medium
84614,5,0.5075,Medium
84616,7,0.6044,High
84618,7,0.6008,High
84619,9,0.5894,Medium
84624,10,0.413,Medium
84625,8,0.5042,Medium
84629,5,0.5151,Medium
84630,9,0.5522,Medium
84634,6,0.5761,Medium
84637,5,0.5127,Medium
84640,5,0.5161,Medium
84642,8,0.5685,Medium
84643,8,0.3285,Medium
84644,10,0.3284,Medium
84645,10,0.8171,High
84646,9,0.489,Medium
84650,6,0.5944,Medium
84651,8,0.4016,Medium
84654,8,0.4381,Medium
84659,6,0.3815,Medium
84662,5,0.5141,Medium
84664,8,0.6035,High
84666,8,0.491,Medium
84668,10,0.513,Medium
84669,6,0.4965,Medium
84670,10,0.7424,High
84671,8,0.5087,Medium
84676,10,0.4448,Medium
84678,5,0.5092,Medium
84680,6,0.5011,Medium
84682,7,0.5883,Medium
84691,8,0.4834,Medium
84694,6,0.4118,Medium
84695,6,0.3699,Medium
84698,7,0.6192,High
84699,7,0.5358,Medium
84701,9,0.155,Low
84702,6,0.4965,Medium
84707,5,0.5141,Medium
84710,6,0.4426,Medium
84711,7,0.5341,Medium
84712,7,0.8067,High
84713,7,0.3009,Medium
84714,10,0.6871,High
84718,6,0.6784,High
84721,8,0.3915,Medium
84723,8,0.3952,Medium
84725,9,0.3464,Medium
84731,6,0.4539,Medium
84732,8,0.5669,Medium
84734,7,0.6529,High
84735,6,0.5075,Medium
84736,9,0.539,Medium
84740,9,0.5439,Medium
84741,5,0.509,Medium
84743,6,0.413,Medium
84745,7,0.3787,Medium
84748,8,0.4826,Medium
84760,9,0.5237,Medium
84761,6,0.5065,Medium
84762,8,0.5163,Medium
84764,6,0.3879,Medium
84765,9,0.4266,Medium
84767,9,0.6115,High
84769,9,0.819,High
84770,6,0.5109,Medium
84775,8,0.3829,Medium
84776,7,0.4636,Medium
84781,7,0.3494,Medium
84783,9,0.5456,Medium
84786,8,0.7113,High
84788,6,0.4749,Medium
84790,5,0.5132,Medium
84791,5,0.509,Medium
84796,7,0.5893,Medium
84809,5,0.5139,Medium
84810,8,0.5363,Medium
84815,10,0.3631,Medium
84816,9,0.6094,High
84822,10,0.4022,Medium
84823,10,0.4522,Medium
84826,8,0.466,Medium
84827,8,0.6919,High
84829,5,0.5144,Medium
84832,10,0.3841,Medium
84835,8,0.6492,High
84841,8,0.6544,High
84843,7,0.4148,Medium
84844,9,0.7227,High
84847,10,0.5231,Medium
84849,9,0.2889,Low
84850,9,0.4155,Medium
84855,7,0.6043,High
84860,6,0.3565,Medium
84862,6,0.4277,Medium
84866,9,0.5903,Medium
84868,6,0.507,Medium
84869,10,0.5827,Medium
84872,9,0.7455,High
84880,8,0.4659,Medium
84887,6,0.4868,Medium
84892,8,0.2878,Low
84900,7,0.5549,Medium
84901,5,0.5182,Medium
84902,7,0.59,Medium
84904,5,0.5141,Medium
84908,7,0.5052,Medium
84910,7,0.5933,Medium
84911,5,0.5067,Medium
84912,5,0.5077,Medium
84913,9,0.2452,Low
84914,7,0.5845,Medium
84915,8,0.6237,High
84917,6,0.5238,Medium
84918,5,0.5138,Medium
84920,10,0.5842,Medium
84923,5,0.5107,Medium
84924,6,0.5719,Medium
84925,5,0.5139,Medium
84929,9,0.3963,Medium
84930,5,0.5068,Medium
84934,10,0.5426,Medium
84935,7,0.5333,Medium
84936,8,0.6458,High
84937,7,0.6853,High
84940,9,0.4598,Medium
84941,5,0.5048,Medium
84944,8,0.5105,Medium
84951,5,0.5128,Medium
84952,5,0.5189,Medium
84954,9,0.7565,High
84957,10,0.3729,Medium
84958,5,0.5142,Medium
84959,5,0.5145,Medium
84961,7,0.3485,Medium
84963,5,0.5109,Medium
84965,5,0.5093,Medium
84966,7,0.5681,Medium
84970,8,0.5391,Medium
84973,6,0.4888,Medium
84974,9,0.3715,Medium
84981,5,0.5131,Medium
84982,6,0.3806,Medium
84986,7,0.6088,High
84987,9,0.4352,Medium
84989,10,0.4777,Medium
84990,6,0.4722,Medium
84994,5,0.5073,Medium
84995,10,0.4854,Medium
85002,6,0.5127,Medium
85003,6,0.484,Medium
85004,6,0.4517,Medium
85007,6,0.527,Medium
85009,6,0.5007,Medium
85017,6,0.5101,Medium
85020,6,0.3964,Medium
85022,7,0.3919,Medium
85026,6,0.4682,Medium
85029,5,0.5179,Medium
85030,7,0.3408,Medium
85033,5,0.5112,Medium
85048,5,0.5148,Medium
85054,7,0.5133,Medium
85055,7,0.5112,Medium
85056,8,0.5595,Medium
85057,7,0.5616,Medium
85061,8,0.6201,High
85065,5,0.512,Medium
85066,7,0.3551,Medium
85067,7,0.6603,High
85071,8,0.7587,High
85077,5,0.5044,Medium
85078,8,0.3931,Medium
85079,10,0.5339,Medium
85081,6,0.4923,Medium
85084,8,0.3677,Medium
85086,7,0.7151,High
85087,6,0.425,Medium
85090,9,0.4437,Medium
85094,6,0.4356,Medium
85095,10,0.8874,High
85096,10,0.5773,Medium
85097,5,0.5124,Medium
85100,10,0.2572,Low
85101,5,0.5127,Medium
85103,8,0.6853,High
85109,8,0.514,Medium
85111,6,0.677,High
85116,6,0.5987,Medium
85118,7,0.4856,Medium
85130,9,0.6035,High
85132,7,0.6564,High
85133,7,0.5184,Medium
85137,10,0.6591,High
85142,6,0.511,Medium
85145,8,0.6457,High
85146,7,0.4021,Medium
85149,5,0.5145,Medium
85151,7,0.4799,Medium
85155,6,0.4559,Medium
85156,9,0.5182,Medium
85158,6,0.5747,Medium
85159,5,0.5103,Medium
85160,6,0.4555,Medium
85167,8,0.3645,Medium
85171,7,0.5982,Medium
85173,10,0.4746,Medium
85174,6,0.5027,Medium
85175,6,0.5781,Medium
85179,5,0.5101,Medium
85180,6,0.6088,High
85183,5,0.5108,Medium
85191,9,0.5446,Medium
85198,5,0.5153,Medium
85199,10,0.6856,High
85204,9,0.4549,Medium
85207,7,0.5737,Medium
85212,7,0.5844,Medium
85213,10,0.5075,Medium
85216,8,0.5766,Medium
85222,10,0.5215,Medium
85224,8,0.7944,High
85225,8,0.5959,Medium
85232,7,0.4568,Medium
85233,10,0.5339,Medium
85236,5,0.516,Medium
85237,7,0.3953,Medium
85238,10,0.7781,High
85242,5,0.5048,Medium
85244,7,0.5352,Medium
85245,9,0.5947,Medium
85249,9,0.5301,Medium
85250,7,0.6453,High
85251,6,0.6221,High
85252,5,0.5151,Medium
85258,6,0.5937,Medium
85260,9,0.6271,High
85261,10,0.6613,High
85262,6,0.6071,High
85263,6,0.6451,High
85268,5,0.5128,Medium
85269,5,0.5042,Medium
85270,5,0.507,Medium
85272,8,0.4738,Medium
85273,6,0.54,Medium
85276,5,0.5097,Medium
85280,8,0.6008,High
85281,5,0.5087,Medium
85285,6,0.549,Medium
85287,5,0.5114,Medium
85288,6,0.5631,Medium
85289,6,0.5068,Medium
85298,7,0.495,Medium
85299,7,0.4904,Medium
85301,5,0.5104,Medium
85307,7,0.4298,Medium
85312,9,0.4099,Medium
85315,9,0.4654,Medium
85319,6,0.5427,Medium
85322,6,0.5546,Medium
85324,9,0.7501,High
85325,5,0.5075,Medium
85328,5,0.5076,Medium
85330,6,0.5316,Medium
85331,7,0.7731,High
85334,10,0.7581,High
85337,5,0.506,Medium
85341,8,0.4388,Medium
85344,8,0.631,High
85345,5,0.5127,Medium
85346,6,0.5047,Medium
85350,5,0.5119,Medium
85354,7,0.5244,Medium
85356,10,0.3343,Medium
85363,7,0.5095,Medium
85365,7,0.5172,Medium
85367,10,0.601,High
85370,6,0.5104,Medium
85371,7,0.4604,Medium
85373,5,0.5111,Medium
85374,6,0.513,Medium
85375,5,0.5047,Medium
85376,9,0.5177,Medium
85379,7,0.625,High
85381,6,0.5093,Medium
85382,9,0.5942,Medium
85385,6,0.6274,High
85390,5,0.5161,Medium
85391,9,0.5253,Medium
85401,5,0.5084,Medium
85403,7,0.4939,Medium
85408,5,0.5127,Medium
85411,5,0.5123,Medium
85415,10,0.3225,Medium
85419,8,0.6437,High
85420,7,0.5395,Medium
85423,5,0.5091,Medium
85426,9,0.5352,Medium
85427,10,0.4505,Medium
85429,5,0.5093,Medium
85430,8,0.5729,Medium
85435,7,0.6595,High
85437,5,0.5144,Medium
85439,5,0.5123,Medium
85441,10,0.4656,Medium
85446,5,0.517,Medium
85450,7,0.4551,Medium
85451,6,0.6522,High
85460,9,0.778,High
85463,8,0.2388,Low
85464,9,0.7167,High
85466,8,0.2548,Low
85467,8,0.3599,Medium
85469,5,0.5081,Medium
85472,6,0.5801,Medium
85473,7,0.7483,High
85485,6,0.5072,Medium
85486,6,0.5361,Medium
85487,5,0.5116,Medium
85489,8,0.1811,Low
85492,8,0.2575,Low
85501,6,0.6281,High
85502,5,0.5081,Medium
85505,6,0.469,Medium
85506,6,0.4934,Medium
85508,6,0.3528,Medium
85515,7,0.4249,Medium
85516,5,0.5163,Medium
85518,8,0.7997,High
85521,5,0.5128,Medium
85526,5,0.5132,Medium
85528,7,0.5083,Medium
85537,10,0.5765,Medium
85539,7,0.5042,Medium
85540,10,0.2878,Low
85553,6,0.3575,Medium
85554,8,0.5322,Medium
85555,10,0.7643,High
85557,5,0.514,Medium
85564,9,0.2306,Low
85566,5,0.5113,Medium
85569,5,0.5078,Medium
85570,8,0.6615,High
85571,7,0.4546,Medium
85572,7,0.6443,High
85578,7,0.4297,Medium
85580,6,0.4275,Medium
85585,8,0.2279,Low
85588,9,0.2452,Low
85589,10,0.6689,High
85590,7,0.6752,High
85591,5,0.5114,Medium
85594,7,0.5944,Medium
85595,6,0.5127,Medium
85597,7,0.5104,Medium
85598,9,0.4768,Medium
85603,7,0.45,Medium
85608,10,0.4838,Medium
85609,9,0.4802,Medium
85611,8,0.4738,Medium
85614,5,0.5146,Medium
85616,5,0.5151,Medium
85617,6,0.5093,Medium
85623,6,0.577,Medium
85624,6,0.4876,Medium
85625,6,0.5086,Medium
85626,6,0.5943,Medium
85629,8,0.649,High
85636,6,0.4323,Medium
85638,6,0.5444,Medium
85640,5,0.511,Medium
85641,5,0.515,Medium
85643,10,0.2108,Low
85655,7,0.3637,Medium
85656,8,0.5356,Medium
85658,6,0.4625,Medium
85659,5,0.5156,Medium
85660,5,0.5126,Medium
85662,8,0.4754,Medium
85664,5,0.5115,Medium
85665,7,0.5029,Medium
85667,8,0.3237,Medium
85668,6,0.478,Medium
85671,7,0.3025,Medium
85672,9,0.3898,Medium
85675,5,0.5088,Medium
85682,8,0.6719,High
85683,9,0.577,Medium
85684,7,0.4518,Medium
85687,8,0.3513,Medium
85688,6,0.4639,Medium
85689,7,0.5193,Medium
85696,6,0.4878,Medium
85697,6,0.6383,High
85698,10,0.604,High
85701,6,0.3524,Medium
85702,6,0.5161,Medium
85706,9,0.789,High
85707,5,0.5101,Medium
85708,10,0.0704,Low
85709,6,0.6679,High
85717,5,0.5159,Medium
85721,5,0.5065,Medium
85722,6,0.6457,High
85723,6,0.6396,High
85726,7,0.6318,High
85727,6,0.4924,Medium
85729,5,0.5146,Medium
85739,5,0.5063,Medium
85740,5,0.5081,Medium
85742,7,0.534,Medium
85746,6,0.3633,Medium
85748,5,0.5144,Medium
85749,5,0.5142,Medium
85755,7,0.5052,Medium
85756,6,0.5577,Medium
85762,9,0.6662,High
85763,8,0.5389,Medium
85765,5,0.5159,Medium
85769,7,0.5781,Medium
85770,10,0.6188,High
85781,10,0.5075,Medium
85784,5,0.5101,Medium
85785,5,0.5089,Medium
85787,5,0.4978,Medium
85788,9,0.5347,Medium
85789,8,0.4109,Medium
85791,10,0.7128,High
85793,6,0.6493,High
85794,8,0.4522,Medium
85796,10,0.6089,High
85797,7,0.3857,Medium
85806,10,0.4727,Medium
85807,9,0.4737,Medium
85808,9,0.546,Medium
85810,5,0.5088,Medium
85814,5,0.5044,Medium
85815,6,0.5141,Medium
85817,7,0.6845,High
85818,5,0.51,Medium
85820,5,0.5071,Medium
85822,7,0.534,Medium
85827,9,0.4656,Medium
85828,10,0.6097,High
85829,7,0.4621,Medium
85830,9,0.5661,Medium
85832,5,0.505,Medium
85834,8,0.2411,Low
85835,10,0.2401,Low
85838,5,0.5107,Medium
85839,8,0.4877,Medium
85841,7,0.4644,Medium
85842,5,0.5151,Medium
85843,7,0.6409,High
85845,8,0.5359,Medium
85846,8,0.5703,Medium
85849,7,0.3183,Medium
85851,5,0.5128,Medium
85853,6,0.5704,Medium
85855,8,0.5486,Medium
85857,5,0.512,Medium
85861,5,0.5111,Medium
85863,7,0.5374,Medium
85865,6,0.3691,Medium
85867,8,0.524,Medium
85868,6,0.5099,Medium
85874,5,0.5095,Medium
85875,8,0.7573,High
85881,10,0.4709,Medium
85886,7,0.5771,Medium
85888,8,0.6168,High
85892,5,0.5085,Medium
85897,8,0.4131,Medium
85900,10,0.6194,High
85902,5,0.5154,Medium
85906,10,0.5802,Medium
85907,5,0.5127,Medium
85911,7,0.5674,Medium
85914,7,0.5043,Medium
85921,5,0.5056,Medium
85924,8,0.7266,High
85933,7,0.449,Medium
85934,6,0.376,Medium
85936,7,0.3395,Medium
85938,8,0.5874,Medium
85940,5,0.5105,Medium
85941,8,0.6218,High
85944,5,0.5179,Medium
85948,8,0.7071,High
85951,6,0.56,Medium
85953,5,0.5066,Medium
85960,7,0.6271,High
85967,8,0.4866,Medium
85970,9,0.5914,Medium
85977,10,0.4628,Medium
85978,9,0.6102,High
85982,6,0.5127,Medium
85985,7,0.4291,Medium
85986,7,0.5444,Medium
85987,8,0.4476,Medium
85991,9,0.3147,Medium
85992,7,0.5184,Medium
85996,9,0.5823,Medium
85998,5,0.5132,Medium
86001,9,0.7113,High
86003,9,0.5256,Medium
86007,5,0.5093,Medium
86008,7,0.4586,Medium
86010,6,0.4422,Medium
86016,7,0.6083,High
86017,5,0.5161,Medium
86019,5,0.5101,Medium
86023,10,0.4845,Medium
86026,7,0.3581,Medium
86027,8,0.5646,Medium
86033,9,0.5866,Medium
86035,5,0.511,Medium
86037,6,0.6266,High
86040,5,0.5043,Medium
86042,8,0.3135,Medium
86043,7,0.5117,Medium
86044,10,0.7077,High
86049,10,0.5053,Medium
86050,8,0.7618,High
86051,8,0.4663,Medium
86054,10,0.5431,Medium
86056,9,0.593,Medium
86058,9,0.704,High
86059,9,0.2291,Low
86065,6,0.5482,Medium
86069,8,0.2756,Low
86070,10,0.4854,Medium
86073,6,0.5271,Medium
86074,8,0.3092,Medium
86075,6,0.5713,Medium
86077,10,0.2273,Low
86080,6,0.6325,High
86082,5,0.5123,Medium
86083,5,0.5115,Medium
86084,10,0.7697,High
86085,6,0.5188,Medium
86086,5,0.5094,Medium
86088,8,0.9373,High
86090,10,0.5888,Medium
86098,8,0.4906,Medium
86099,9,0.4641,Medium
86102,6,0.4717,Medium
86105,6,0.5472,Medium
86106,10,0.5982,Medium
