user_id,order_count
86134,3
116166,4
168934,4
1598,4
125684,4
33916,3
54871,4
191369,4
135376,3
134137,3
47491,4
29614,4
46979,4
96455,4
137945,4
170255,4
194027,4
34865,3
170004,3
20139,4
102323,4
24100,4
66347,4
78357,3
82103,4
83671,4
126505,4
33405,4
153761,3
145809,4
129491,3
80592,4
190489,4
103891,4
186248,4
87818,3
28187,3
158339,3
184694,3
131380,4
194077,4
185473,4
143600,4
133380,4
18575,4
21409,4
118477,4
65381,4
70252,3
37629,3
118269,4
170875,4
157544,3
151925,3
180455,3
42694,4
102073,3
27413,4
73063,4
198244,4
152608,3
199277,4
174099,4
826,3
94114,4
82037,3
111427,4
144937,4
150413,3
168241,3
100858,4
106111,4
154398,3
115332,3
160303,4
151866,4
148512,4
101654,4
173365,3
55816,4
131560,4
83925,4
54610,4
88178,4
131649,4
168152,3
170894,4
167924,4
40588,3
191016,4
155580,4
134698,4
5813,4
125042,3
167545,4
113345,3
59745,4
67770,3
6447,4
33122,4
125643,3
193622,4
95960,4
20099,3
39528,4
145147,4
18450,4
151130,4
76844,4
172175,4
33080,4
51255,4
130721,4
79550,4
201399,3
63168,4
181934,3
88156,4
73927,4
19645,3
48706,4
172364,4
79181,4
126006,4
8503,3
149104,4
165009,4
82116,4
130819,3
95122,4
150672,4
125057,4
172164,4
94467,3
129160,4
28836,4
204293,4
64049,4
118414,4
121896,4
134288,4
203660,3
54303,3
48746,3
171146,4
121768,4
169464,4
149845,4
56754,4
1516,3
1694,4
44102,3
177280,3
104884,4
199230,3
131703,4
73223,4
39267,4
86601,4
32160,4
138627,4
29121,3
13508,4
45159,3
137631,4
33597,4
177313,3
163894,4
123686,4
98959,4
167638,4
143508,4
134217,4
159132,4
132030,4
18554,3
23235,4
117120,4
146436,4
43116,4
27687,3
119059,3
87862,4
22502,4
85235,4
33358,4
150287,4
64762,4
103296,4
94208,4
107999,3
204547,3
199673,3
79492,3
99599,4
154091,4
83958,4
195893,4
190723,4
144135,4
34280,3
75087,3
119663,4
50918,4
12762,4
30452,4
20325,4
171359,4
56427,3
149010,4
87589,4
137516,4
28972,4
37178,4
76249,4
113088,4
113687,4
134427,4
44020,4
39406,4
51438,4
43967,4
176247,4
83339,4
188814,4
134152,4
147768,4
43346,3
80709,4
198435,4
135510,4
139472,4
160683,4
150449,3
92647,3
134793,3
35320,4
205140,4
98076,4
10961,3
138299,4
98575,4
161156,3
33707,4
32401,4
80870,4
39261,4
156472,4
70301,4
199199,3
187839,4
45321,3
196569,4
130063,3
172738,3
195662,3
49861,3
144552,4
143801,4
26535,3
99370,4
6566,4
65042,4
44314,3
169521,3
73143,3
28671,4
168720,3
73549,4
26679,3
131395,4
22341,4
131011,3
199876,3
11591,3
183196,4
130649,4
121974,4
203430,4
131271,3
149141,4
153858,3
143232,4
47349,3
96118,4
107793,3
15641,4
202531,4
79998,4
11356,4
180648,4
43944,4
177327,4
50862,3
30583,4
179037,4
118847,4
144636,3
28841,4
169889,4
151615,3
160134,4
89338,4
21850,4
129591,3
178336,4
107246,4
7894,4
42330,4
105456,4
191093,4
49811,4
157417,4
36022,4
194113,4
205408,4
69330,4
10645,4
118332,3
15945,4
104459,4
187161,3
83950,4
52953,3
175176,4
84811,4
64585,3
111033,4
56572,4
27210,4
132000,4
186929,4
184303,4
32152,4
35940,3
143152,4
197845,4
202224,4
28966,4
90382,4
24136,4
124260,4
141604,4
136865,4
191732,4
171916,4
40136,4
191118,4
187818,4
86024,4
10727,4
82428,3
88690,4
164506,4
101961,4
52235,4
202391,3
204866,4
123449,4
103057,4
78383,4
205941,3
62963,4
205806,4
89278,4
183690,4
397,3
111986,3
53863,3
160691,3
95363,4
15536,3
128136,3
186571,4
8781,3
79076,4
142469,4
53700,3
64998,4
68991,3
113465,3
16900,4
205061,4
161250,3
30472,4
50391,3
65876,3
130223,4
115103,3
19424,3
161934,4
140094,4
155338,4
171694,4
157405,3
76604,4
136818,3
167400,4
3149,4
181071,4
48920,4
15897,4
45292,3
87861,4
190432,4
110926,3
90449,3
166359,4
82675,3
23707,4
157188,3
195606,4
203309,3
111995,4
76382,4
99303,4
156809,4
72285,3
10487,4
35122,4
196285,4
113423,4
126190,3
89377,3
92674,4
13344,3
185872,4
159474,4
10016,3
120600,4
7364,3
127717,4
101521,3
111377,3
65029,4
59941,4
80694,4
158845,3
190600,4
109055,3
200752,3
4868,4
186350,4
131629,4
60872,4
108057,4
116791,4
1168,4
86231,3
79132,3
115085,3
110955,4
64025,3
29203,3
185256,4
71130,4
33685,3
157581,4
160344,4
144663,4
66469,4
59557,4
35055,4
25198,3
133025,4
190845,4
91254,4
16852,3
137053,4
12842,4
128161,4
20469,4
24949,4
104863,4
109701,4
195789,3
201333,4
165238,4
129213,4
4491,4
67569,4
134590,4
129564,3
117991,3
118631,4
177566,4
155956,4
38438,4
163700,4
74146,3
133857,4
80927,4
139738,4
49863,4
16875,4
152492,4
53767,4
159705,4
195451,3
53668,3
47177,4
107082,4
6523,3
66035,3
89950,4
52735,3
170740,4
51357,4
77023,4
117081,3
98182,3
113756,4
195852,4
188967,4
181396,3
46315,4
19969,4
113405,4
103176,3
88535,4
133154,4
120284,3
201450,4
199460,3
94047,3
127972,4
26507,4
54057,4
193023,4
77505,3
25114,4
184611,4
202164,4
172942,4
184940,4
103077,3
17568,4
177915,4
193545,4
74044,3
93154,4
116787,4
89173,4
159327,4
1835,4
38801,4
2714,4
120016,4
199324,4
203797,4
94077,4
33944,3
97110,3
38470,4
132903,4
203436,3
163556,3
162827,4
191539,4
5421,4
179221,4
178919,4
166565,4
150146,4
44936,3
137625,4
23895,4
133537,3
8294,4
125734,4
189562,4
81675,3
12343,4
37139,4
149640,4
114340,3
200902,4
81679,3
192101,3
97130,4
12287,3
45962,4
78690,3
48570,3
29186,4
33556,4
18115,4
64553,4
62435,3
117754,4
148773,3
81731,4
152184,3
7795,3
43451,4
112516,4
120664,4
45602,4
96977,4
150686,4
75423,4
192676,4
77814,3
124264,4
160527,4
204110,3
45049,3
91042,4
56648,4
124052,4
201064,3
22327,3
109385,4
29156,4
90057,3
13853,3
147694,4
61232,4
5673,3
83044,4
194127,3
9198,4
25269,4
28004,4
120095,4
201502,3
162998,3
187593,3
97532,3
194164,3
75553,4
52741,4
77102,4
101336,4
82099,3
111867,4
139529,4
174254,4
51203,4
21993,4
10958,3
58652,4
20478,3
143782,4
25839,4
78619,3
78351,4
144601,3
179599,3
128925,3
143484,4
88207,3
53089,4
123191,4
177675,3
11474,3
23597,4
38379,3
158059,4
145747,4
56589,3
87713,4
78076,4
9219,4
69068,4
100939,4
128755,3
147378,4
49677,4
20599,4
86343,4
10467,4
195940,4
28269,4
179605,4
150930,4
25218,3
158426,3
177230,3
136698,4
49453,4
131109,4
86974,4
134633,4
200951,4
85360,4
100324,4
63927,4
90703,3
150160,4
143705,4
168472,3
178486,3
132620,3
135253,4
33575,3
109169,3
16770,4
26330,4
29662,4
69892,3
115256,3
174702,3
128026,4
40190,4
11815,4
205182,3
199696,4
59088,3
93180,4
36534,3
177705,4
178967,4
143104,3
31453,4
87437,4
194676,4
42143,4
109656,4
31163,3
198208,4
29906,4
157207,4
47914,3
73574,4
66833,4
148488,3
201104,4
8171,4
194282,4
78984,4
60325,4
186083,4
32502,4
67746,4
146798,4
47711,4
62315,4
176553,3
53724,4
21872,4
17855,3
14175,4
179583,4
45007,4
84188,4
80642,4
113925,4
82887,4
150668,3
102388,4
58393,4
132749,3
28909,4
177272,3
44169,4
5041,4
151066,4
82036,4
66295,3
5093,3
86529,3
23672,4
115422,4
16074,4
15497,4
62915,4
161145,4
134638,4
2715,4
205610,4
167741,4
49644,4
105260,4
124715,4
200511,3
87883,3
165086,3
112341,4
107609,3
69356,3
100692,4
157560,3
40478,4
2633,4
111347,3
141690,4
146780,3
178648,3
155306,4
927,4
148033,4
58987,3
127822,4
139482,3
146953,3
32346,4
50370,4
44541,3
165692,3
28487,4
60205,3
94133,4
96542,3
196522,4
191313,4
180008,4
133933,4
163118,3
19064,3
198859,4
141067,3
49488,4
164599,4
152225,3
77322,4
33219,3
103538,4
114161,4
55601,4
36293,4
61193,4
29140,4
142708,3
124768,4
205863,4
52887,4
197969,4
53547,4
38262,4
12376,4
7055,3
17593,4
45312,4
98251,4
137494,4
61383,3
83133,4
78003,4
115563,4
97143,4
53559,3
111918,4
97448,3
151596,3
44282,4
151147,3
142893,4
32145,3
62741,3
133559,4
81866,3
104358,4
150504,4
182044,4
202611,4
195524,4
63791,4
85927,4
121799,4
165085,4
65441,4
47572,4
48299,4
199534,3
75154,4
61463,4
58766,3
67815,4
108380,3
199127,4
177061,4
148366,3
119389,4
9604,3
203705,4
54043,3
52394,3
129593,4
11850,4
57885,4
86572,4
16267,4
177250,4
13576,4
116247,4
194436,4
21184,4
136586,4
202892,4
197938,3
192001,3
185795,3
35249,4
35627,4
76888,4
88001,4
81234,4
23456,4
172494,4
96751,4
142792,4
122083,4
98804,3
90947,4
41861,3
55552,4
127610,4
197177,3
60496,4
42126,3
43908,4
48822,4
188412,4
130605,4
51857,3
131646,4
179731,3
39734,4
88304,4
104736,4
74952,4
198390,4
18337,3
36236,4
135748,3
3736,4
6596,4
105323,3
93809,3
39065,3
32374,4
13627,4
176711,3
1940,4
124006,4
128422,4
73049,4
104745,4
13034,3
48909,4
59044,4
19024,3
77793,4
32158,4
135527,4
42691,3
111228,4
10499,4
16322,4
110557,4
83290,4
25866,4
26479,3
199303,4
126231,4
71306,4
164572,4
51755,4
119092,4
72779,4
141298,4
89523,4
65925,3
86648,4
144480,4
122305,4
176224,4
15665,4
202197,4
199269,3
189037,4
114744,4
24863,4
126065,4
72862,3
34407,4
94087,4
131665,4
37955,4
49826,4
22026,4
102657,3
181329,3
47987,4
191552,3
152870,3
10654,4
69391,4
169809,3
94298,4
51421,4
175335,4
57345,4
184840,4
27221,3
176235,4
38592,4
178147,3
109333,4
41096,4
125700,4
26516,4
193839,4
103055,4
34342,4
48456,4
67729,4
131866,4
92225,4
51124,4
152987,4
95588,4
30363,4
179061,4
50765,4
98384,4
127517,3
84636,3
153502,3
170644,4
161249,3
35811,4
138606,4
123007,4
168448,4
18366,3
56177,4
11890,4
127040,4
173163,4
89279,4
74416,4
65283,4
156738,4
112973,4
80368,3
102016,4
132731,4
68778,4
163614,4
62925,4
41932,4
183774,4
55724,4
187622,4
46523,4
85378,4
198055,4
182812,4
39790,4
79385,4
8515,4
130433,4
16942,4
170309,3
203088,4
162443,3
40986,4
116767,3
71678,4
117315,4
76458,3
134368,4
8874,3
79542,4
148293,4
47141,4
26973,4
145279,4
119942,3
29385,4
150179,3
8071,3
53463,4
70923,4
3346,3
195768,4
199565,3
203881,4
87726,4
9223,4
29497,3
63622,3
44410,4
168471,3
154867,4
149132,4
6446,3
27288,3
98066,3
159374,4
193452,3
64044,4
7773,4
170957,4
154119,4
153771,4
78054,4
21449,3
129453,3
34269,4
98828,3
187584,4
97071,3
197758,4
163778,4
179231,4
127023,4
29339,4
86374,4
194530,3
17465,4
99377,4
286,4
106894,3
203738,3
58180,4
161581,4
93117,4
110481,4
149273,4
174203,3
115901,4
87451,4
181438,4
83495,4
75422,3
157760,4
128367,4
26662,4
84059,4
30918,4
65085,4
198861,3
70792,4
28419,3
198402,4
136695,4
137755,4
55939,4
141995,4
60356,4
57873,4
37397,4
189914,4
145172,3
133132,3
169706,3
142653,4
104166,4
17263,3
169682,4
194329,4
131270,3
203274,4
35094,3
95389,4
43911,4
94663,4
122955,4
175325,4
72226,3
87908,4
43753,4
146164,4
144828,4
159826,4
146391,3
169220,3
23536,4
4263,4
99196,4
91714,4
137197,4
110337,4
191001,4
127763,3
13793,4
167792,4
148996,4
24964,3
166769,4
153316,4
51212,3
114233,4
187997,4
39206,4
61569,3
114149,4
153313,4
111016,4
42934,4
90200,3
73717,3
189508,4
25428,4
48520,3
148047,4
50594,4
119588,4
65168,4
94329,3
144330,3
196315,3
107546,4
176090,3
128616,4
193578,4
27890,3
169977,4
197568,4
165944,4
62456,3
189658,4
203093,3
144703,4
3160,4
31680,4
134509,4
26241,3
32645,4
26154,3
197391,3
146683,4
205437,3
94338,4
184613,4
101138,4
73497,3
55465,4
43640,4
133498,4
100170,4
82514,4
96837,4
58378,3
73000,4
97804,4
163048,4
153466,3
172854,4
138148,4
201295,3
33434,4
113457,4
114584,4
166900,4
24474,3
85059,3
59383,4
64476,3
15209,4
7582,3
42311,4
196575,3
128172,4
176437,4
89153,3
26840,3
32776,4
139443,3
129116,4
190629,4
205002,4
135776,4
201352,4
141700,4
192637,4
129891,4
122326,4
49628,4
68651,3
28552,4
164933,4
172128,4
186095,4
20467,4
205884,3
189514,4
189879,4
46370,4
146739,3
117050,4
168850,4
142255,3
153795,4
189865,4
25537,4
195989,3
160104,4
40832,4
193415,4
99811,4
206004,4
72542,4
29240,4
187199,3
116167,4
59945,4
11762,4
133029,4
50835,4
70881,4
198587,4
23336,4
137665,4
64264,4
62601,4
162303,4
99724,3
6294,3
32479,4
148740,4
159063,4
24278,4
68584,3
190578,3
98735,4
94356,4
9510,4
140542,4
149176,3
139094,4
172210,4
28530,4
194004,4
129152,4
124503,3
165397,4
182204,4
31540,4
143156,4
73030,4
193218,4
190031,4
96729,4
45756,3
19586,4
201472,3
152613,4
46498,4
53453,3
75986,4
81488,4
112541,4
31951,4
183010,4
2167,3
170879,4
8251,4
107218,3
128053,4
173634,4
32085,4
195042,4
7876,4
3575,3
142972,4
24454,4
7056,4
76045,4
43516,4
15228,3
195873,3
28782,4
189389,4
29409,4
113551,4
77838,4
11676,3
3158,4
155171,4
152213,4
72442,4
120278,4
185794,4
107262,3
147148,4
117805,4
33121,4
78893,3
15853,4
128483,3
121504,3
62280,3
147041,4
12211,3
78464,3
88406,4
136359,4
15084,3
112586,3
192221,4
72266,4
169424,3
94416,4
98242,3
187036,3
101196,4
146585,4
162517,4
85958,4
74425,4
112091,4
6723,3
72618,4
104867,4
142913,3
122506,3
35554,4
117386,4
45776,4
202341,4
143728,4
124824,4
163707,3
60743,3
75048,4
25377,3
139062,4
4561,4
154030,4
84582,4
67223,4
161751,4
84681,4
34595,4
199570,3
108203,4
188954,3
16858,3
190350,4
141710,3
180940,4
3463,4
169979,4
27611,4
60579,3
11125,4
87175,4
134310,4
38949,4
123303,4
23195,3
167389,4
192763,4
189470,4
138669,4
165941,3
111920,4
14629,3
98848,3
192942,4
153695,3
54779,3
68322,3
86685,4
31415,4
160945,4
86742,4
107919,3
21699,4
93830,4
18534,4
131518,4
79461,4
55784,4
36421,4
189551,4
58570,4
124821,4
138729,4
97339,4
16454,4
27530,3
8344,4
42002,4
5612,3
113227,4
167025,3
22376,4
38145,4
22604,3
192793,4
82560,4
176085,4
156028,3
23066,3
32489,3
96613,3
137855,4
61,4
85234,4
24542,3
42779,4
145397,4
81621,3
63337,3
112505,3
25892,4
197329,4
114879,4
149732,4
58941,3
96427,3
18950,4
104365,4
206113,4
65779,4
188367,4
130944,4
6676,4
108116,4
5399,4
19277,4
85211,4
67420,3
146048,4
35789,4
27462,3
49354,4
15604,4
158266,4
171300,4
86869,4
173678,4
139336,4
143591,4
9525,3
20258,4
54846,3
75951,3
161320,4
198425,3
188084,4
49138,4
117373,4
92381,4
135457,4
28877,4
39826,4
122811,4
56272,4
202886,4
26179,4
115426,4
54970,3
163847,4
28889,4
123262,4
149523,4
104388,4
63532,4
161944,3
176905,4
106298,4
109283,4
203086,4
84400,3
75453,3
37148,3
139756,3
90716,4
138052,3
165476,4
28899,4
70134,4
196905,4
200689,4
24419,4
17141,4
122045,4
56370,3
92891,3
109136,4
37916,4
193107,3
153311,4
111502,3
178684,4
89811,4
139795,4
133774,3
36195,4
191153,4
52019,4
56518,3
132300,4
148756,4
12561,4
41369,3
70223,4
133530,4
135735,3
50851,4
178025,4
71926,3
22147,4
143568,3
183113,3
128196,4
177795,4
17850,4
177422,4
83973,3
126420,4
159721,4
23187,4
179093,4
29440,4
122812,4
27663,4
67948,4
54385,4
117529,4
49558,4
87098,4
175515,4
126536,4
150093,3
56974,4
55880,3
138700,4
58751,4
178015,4
113475,3
203519,4
184056,4
138444,4
158240,4
166391,4
111428,4
145230,3
194687,4
133185,4
195151,3
41143,3
9138,3
42383,4
48939,4
144921,3
179299,3
41443,4
144013,4
70764,3
10338,3
10348,4
60415,4
169072,4
15650,4
51455,4
141090,3
70584,3
159832,3
67432,3
49262,4
153652,4
202492,3
179957,4
195955,4
49032,4
92180,3
129558,4
121583,3
34723,4
123682,3
100647,4
150306,4
112297,4
152482,4
101132,4
98255,3
152026,3
169577,3
111113,4
99839,4
196230,4
171926,4
53158,3
86470,4
186312,4
99092,3
74394,3
151146,4
60100,4
35623,4
73801,4
41138,4
81688,4
128823,4
40802,4
179553,4
113399,3
20208,4
161226,4
156055,4
53979,4
9443,4
2594,3
16388,3
191843,3
1576,3
75083,3
22154,3
129040,4
152686,4
192378,4
23547,4
88557,4
35262,3
3545,4
99884,3
10089,4
197249,3
16197,3
68956,4
70329,4
159229,4
114973,3
102206,4
138319,3
142593,3
43875,4
136093,4
42937,4
117208,4
188658,4
186580,3
110093,4
107062,4
187739,3
201145,4
90570,4
41011,4
138380,3
89974,3
47714,4
202771,4
124866,4
56088,3
16586,3
52164,3
62413,4
141783,4
88564,4
134166,3
72693,4
133877,3
57217,4
32990,4
172273,4
33167,4
142821,4
45281,4
202582,4
80765,4
139276,4
163653,4
190875,4
48140,4
190305,4
20538,4
17817,3
116580,4
8254,4
194206,3
49979,4
39871,4
131040,3
120868,4
186670,4
64490,4
69407,4
17080,4
52289,3
119174,4
163706,4
27025,4
126196,4
33958,4
174776,3
188986,4
59307,3
141502,4
81565,4
38193,4
184409,4
151243,4
31348,3
122712,4
96906,4
192718,4
203830,4
62230,3
37450,3
34419,4
38312,4
75060,4
204146,4
51961,3
59760,4
126490,4
161194,4
44761,3
197866,4
80078,3
114758,3
65575,4
166020,3
8326,3
89489,4
100760,4
1869,4
18827,3
202151,4
12028,4
130469,4
10223,4
110151,4
178031,4
62294,3
110187,4
71582,4
102359,4
127978,3
19065,4
187397,3
95485,4
89809,3
989,4
88099,4
164451,4
3902,4
48302,4
91158,3
135318,3
8936,4
63625,3
99671,4
13984,3
60819,4
105085,4
82025,4
181196,4
35883,4
105956,4
182971,3
118038,4
45282,4
6663,3
69804,4
94296,4
47353,4
55915,4
115290,3
143482,4
141569,4
12082,4
201881,3
9927,4
87825,4
176755,3
67098,4
10672,4
83388,4
90298,4
157042,3
57456,3
182663,4
22681,3
111399,4
21851,4
150245,3
124986,4
192290,4
48488,3
83607,4
5401,4
88789,4
54832,4
36475,4
185607,3
64905,4
27149,4
23864,4
151182,4
86667,4
86819,4
107476,4
34162,3
180528,4
59013,3
61131,4
57387,3
154032,4
56205,4
131836,3
29732,4
127700,3
1030,4
37138,3
156312,4
151694,4
51682,3
109847,4
54244,4
145046,4
54475,3
3892,4
44446,4
173192,4
40228,3
66922,4
11608,4
92739,4
90841,4
72652,3
90903,4
139571,4
99115,4
98497,3
21548,4
104293,4
157150,4
80698,3
99159,4
68757,4
149407,4
71129,3
137846,4
163952,3
43317,3
106763,4
38156,4
9024,4
65591,4
7214,3
16863,3
204225,3
136853,4
17651,4
36589,4
140640,4
36575,3
190427,3
40955,4
8322,3
199271,3
32352,3
1590,3
179977,3
28164,4
141170,3
120192,3
59764,4
168232,4
151327,3
51033,4
85988,4
72819,3
134786,4
54850,4
21799,4
139734,3
170858,4
86149,4
34544,4
69298,3
82806,3
25344,3
145414,4
168326,4
75019,4
40880,3
167757,4
124069,4
44669,3
12642,4
85878,4
169705,4
151251,4
197779,4
144608,4
82588,4
40233,4
193993,4
192759,4
44861,3
9917,4
7375,3
153640,3
21990,4
155486,4
47074,4
96202,3
166615,4
92750,3
111009,4
145105,4
771,3
158392,4
80738,4
124112,4
138881,4
185624,4
26900,4
63233,3
20967,3
40621,4
99492,4
134219,4
28651,4
59590,4
74050,4
31894,3
16749,3
68648,3
82212,4
84971,4
170413,4
50387,4
98565,3
158165,4
3495,4
96925,4
139300,4
17280,4
3082,4
7778,3
2708,4
181411,4
157452,4
97338,4
57378,3
92676,3
125507,4
181465,4
20211,4
94625,4
158923,4
198389,4
6057,4
41940,4
205515,4
59886,3
170602,4
133454,4
184311,4
158615,4
28655,4
15111,4
156877,4
205896,3
101950,3
186774,3
139058,3
131254,3
68504,4
51046,4
190382,3
195476,4
88870,4
97759,3
32416,4
185149,4
30243,3
181093,4
146377,4
168368,3
47888,4
73378,4
67715,4
25674,4
127490,4
196810,3
33986,4
108278,3
19763,3
31434,4
9505,4
31343,4
82808,3
169440,4
73413,4
160688,3
205419,4
130796,4
170942,4
194965,3
37669,4
114769,4
56687,3
192307,4
48305,4
87150,4
122775,4
199368,3
126958,4
133677,4
3697,4
162121,4
184829,4
11277,4
135768,3
40722,3
139846,3
180144,3
13403,3
6369,4
78264,4
42466,3
179478,4
132350,4
133079,4
134858,3
30643,4
176835,4
57295,4
188543,3
138105,4
24473,3
67175,4
164888,4
69210,3
100542,3
25618,4
52094,4
205530,3
199310,4
173774,4
63541,4
180259,4
58116,4
193156,4
29783,3
83101,3
188537,4
119140,4
62993,4
189980,4
70980,3
19046,4
199576,4
43680,4
80187,4
6619,4
3112,4
103680,3
38555,4
124651,3
116709,4
196677,3
173062,4
27059,4
145641,4
86501,3
3025,4
176526,3
81927,3
107086,4
152161,4
19208,4
17619,4
9948,4
74243,4
133824,4
17520,4
135599,3
108058,4
39588,4
185672,3
114870,3
179288,4
28299,3
194239,4
114315,3
137571,4
144396,4
106319,3
178530,4
175684,4
27841,4
146533,4
129817,4
110416,4
29937,4
11391,4
147614,3
52406,4
71243,4
67326,4
104848,4
50164,4
197131,4
55942,4
108879,4
59415,3
50585,3
23662,4
116092,4
138523,4
114518,4
130493,4
148495,4
48922,3
177905,3
114442,4
42335,4
50593,3
82303,4
48204,4
86079,4
40313,4
166347,4
138134,3
194003,4
179213,4
99375,3
190280,3
30908,3
180428,4
164859,3
57446,4
90989,4
25296,3
19155,4
71342,3
18944,4
46734,4
125256,3
56805,4
100436,4
64690,4
9269,3
149561,4
114100,4
66561,4
172386,4
97934,4
64525,4
160784,4
54031,4
118654,3
59812,4
34235,4
204449,4
35801,4
42359,4
179697,3
145759,4
155219,3
65329,4
80416,4
179150,4
79433,4
131803,4
90974,3
101324,4
57514,4
59917,4
119217,3
36029,4
46568,4
14251,3
100459,4
92023,4
150612,4
50342,4
129169,3
108860,3
185419,4
59234,4
170898,4
164943,4
149541,3
194328,4
126940,4
178861,4
122050,4
78919,4
148806,4
134423,3
169836,3
19971,3
20408,4
135092,4
160837,4
167379,4
184230,4
118000,4
114138,4
147779,3
120451,4
163268,4
79552,4
157515,4
74641,4
60901,4
572,4
158828,4
152898,4
71854,4
109182,4
105573,4
64649,3
55304,3
40897,3
26484,4
72985,4
80289,3
101401,3
77596,3
192563,3
197137,3
61759,4
185616,4
173730,4
736,4
117712,3
175105,4
51350,4
133704,3
94808,3
94681,4
45656,3
85652,3
108088,4
174014,4
88296,3
10752,4
142828,4
3028,4
126360,3
138977,3
60009,4
60392,4
111556,4
54393,4
70657,4
66289,4
101420,3
192202,4
99784,4
17299,3
154889,3
67783,4
134253,3
190976,3
202832,3
112902,4
62155,4
194338,4
155620,4
97611,4
123413,4
51553,3
62575,3
37976,4
117649,4
111647,4
152390,4
61019,3
80979,4
164197,3
203021,3
121078,4
110252,4
139774,4
193692,4
103797,4
180021,4
129743,3
78166,4
136783,4
185350,4
71616,4
15810,4
180422,3
12926,3
162558,4
203928,3
105899,4
126381,4
59342,4
88407,4
46807,4
75420,3
170286,4
99650,4
137447,4
182096,4
32767,4
169557,4
92586,4
119007,4
165091,4
120059,4
205620,4
100221,4
32790,3
49277,3
196441,3
67236,3
124696,4
126902,4
27346,3
15360,3
65323,4
175111,3
173264,4
149151,4
86145,4
72382,3
116155,4
13760,3
140228,3
135332,3
82190,3
153128,3
40337,3
27118,4
128778,4
199887,3
116259,3
36923,4
101861,4
31621,4
39845,4
138524,4
31209,3
85937,4
193093,4
188116,4
168126,3
7164,4
131262,4
198580,4
75914,4
138334,3
50480,4
4328,4
113014,4
48266,3
132408,4
119447,4
177398,3
25701,3
82278,4
30415,3
159824,4
169949,4
187443,4
121994,3
25387,4
29990,4
204186,4
133750,3
105606,4
205130,4
24030,4
184741,4
74663,3
90244,4
22682,4
54807,4
153135,4
28229,3
126369,4
75807,3
46894,3
173826,4
99258,4
82927,3
37682,3
138910,3
43917,3
34963,3
89416,3
91862,4
196468,3
40974,4
34146,4
95070,4
138959,4
110759,4
20776,4
191845,4
52717,4
201018,4
123440,4
147485,4
75997,4
143618,3
60594,4
128189,4
133666,4
188043,4
125416,4
105211,3
74610,4
25170,4
99235,4
188460,4
92671,4
195891,4
50355,4
131828,3
187406,3
28157,3
107276,4
139764,4
30256,4
30729,4
72900,4
170971,4
141416,4
36430,4
186369,4
159297,3
41071,4
38141,4
119176,4
163205,4
29891,4
112288,4
200655,4
2615,4
175109,4
163356,4
173347,4
155440,4
71910,4
85500,4
80617,4
126752,4
13745,3
98775,4
50360,3
161169,4
66546,4
21864,4
57341,4
181823,3
121541,4
154320,4
50557,3
112021,4
33558,4
157680,4
137822,4
93374,4
189536,4
201372,4
122978,4
20491,4
77061,4
30150,3
147710,4
98447,4
128765,4
52116,4
182012,4
77368,3
124266,4
144711,3
33331,4
26734,4
202792,4
202539,4
14389,3
121510,4
49635,4
114157,4
65965,4
24554,4
6727,4
81853,3
80285,4
47785,4
77066,4
8647,4
34729,4
179235,4
133580,3
30499,4
150685,4
192643,4
204731,4
123560,4
140511,3
37658,3
158770,4
99738,4
18809,4
70144,3
174835,3
179255,4
45443,3
157602,4
122679,4
269,3
10480,4
63617,4
74788,3
204017,4
67880,4
35440,3
178414,4
123886,4
43433,4
102378,3
183673,3
106198,4
45655,3
99028,4
26542,4
27298,4
49737,4
28695,3
71321,4
162896,4
93634,4
133902,4
191651,3
36942,4
23279,4
138225,4
32884,4
3207,4
123348,3
80585,4
87550,4
32276,3
8863,4
166626,3
91116,4
116657,4
140385,4
23196,3
189035,4
60490,4
43092,4
188195,4
95251,4
64414,4
184478,3
164017,4
52425,3
2479,4
125115,4
105276,4
10693,4
29613,4
186997,4
144862,4
100892,3
130320,4
114803,3
119199,4
184101,4
152377,4
138020,4
69122,4
122341,4
74913,4
148128,4
90386,3
83753,4
24779,4
75893,4
9038,4
168911,4
26809,4
34712,3
16885,4
117277,4
128233,4
47401,4
119231,4
82347,4
24357,4
8525,4
147246,4
80570,3
160069,4
6429,4
129945,4
149538,4
205621,3
148072,3
60423,3
117564,3
98626,4
189399,4
82435,4
16271,4
111185,3
186489,4
12281,4
128963,4
3136,3
2922,4
148088,4
70626,4
147227,4
77327,4
1085,4
127298,4
4619,4
203912,3
70022,4
188530,4
42936,3
163830,4
122871,3
23592,4
161103,4
174637,4
108284,4
170986,4
205230,3
116760,4
4191,4
40026,3
47696,4
173873,4
135947,4
109639,4
71030,4
188995,4
34877,4
62341,4
167761,4
201483,4
79489,4
119576,3
182538,4
70579,4
87474,3
123971,4
115344,3
125177,4
147497,4
60048,3
49668,4
43759,4
126202,3
151473,4
126144,4
80250,4
183310,4
62091,4
158990,4
139834,4
166868,4
205048,4
142916,4
131830,3
156570,3
36100,4
52816,3
88021,4
589,4
102971,4
77870,4
180269,3
171612,4
119374,4
84739,4
4070,4
97718,4
1074,3
114485,4
25162,3
73806,3
131966,4
47383,3
26187,3
108023,3
76076,4
12019,3
123034,4
72255,4
112652,4
116023,4
134748,4
16859,4
72512,3
130476,4
109441,4
205547,4
145860,3
205841,4
46505,3
137219,3
32496,4
29083,4
80953,3
178274,3
