rank,user_id,trajectory_type,P_churn,predicted_loss,risk_score,churned,reorder_rate,gap_trend,avg_days_between_orders
2925,105684,C,0.73644334,88.82933167421609,65.41776977726788,1,0.4481132075471698,8.666666666666666,8.787878787878787
2926,161018,D,0.6495841,100.6980517681116,65.41185479485434,0,0.6285714285714286,11.333333333333334,8.642857142857142
2927,41226,D,0.7753908,84.35976890797134,65.41178902310965,0,0.7166123778501629,14.666666666666664,9.32
2928,172775,C,0.8224297,79.53374702452987,65.41091702449155,1,0.388235294117647,5.333333333333333,11.166666666666666
2929,177414,D,0.7200724,90.83796522869676,65.40991060224128,0,0.6223404255319149,6.333333333333334,11.290322580645162
2930,188036,C,0.6351638,102.97643419588496,65.40690160947591,0,0.4429223744292237,7.333333333333332,6.666666666666667
2931,145151,C,0.7245298,90.271243838295,65.40420649660062,1,0.6493506493506493,2.000000000000001,11.428571428571429
2932,137774,C,0.7069415,92.50366704485332,65.39467978609522,0,0.6501650165016502,3.6666666666666665,10.235294117647058
2933,164274,D,0.5422147,120.60649624471442,65.3946141709816,0,0.5956937799043063,10.333333333333334,6.865384615384615
2934,1892,C,0.6629349,98.64324679236223,65.39405088189272,1,0.574468085106383,3.666666666666666,8.588235294117647
2935,15507,C,0.4229472,154.61204761069223,65.39273233756973,0,0.48,7.333333333333333,4.916666666666667
2936,106757,C,0.50514704,129.4465749142534,65.38955414187168,0,0.4669603524229075,2.666666666666667,4.8125
2937,78694,C,0.75888294,86.16516780589279,65.38927585423363,1,0.568,3.333333333333334,11.76923076923077
2938,74010,B,0.6741779,96.9857949977152,65.38567815198999,0,0.7295285359801489,14.333333333333336,9.714285714285714
2939,89392,C,0.7087147,92.25851638748271,65.38496894010486,0,0.6276041666666666,-1.333333333333333,10.551724137931034
2940,19443,C,0.89609283,72.96611531818182,65.38441292196347,1,0.2244897959183673,-2.0000000000000004,8.333333333333334
2941,44166,D,0.73412514,89.0635476961808,65.38378918347573,0,0.7592592592592593,7.999999999999999,11.642857142857142
2942,141333,C,0.4715379,138.65062268295443,65.37902179674876,0,0.678921568627451,0.0,6.241379310344827
2943,87037,D,0.6284341,104.02613600891227,65.3735734071115,0,0.6666666666666666,12.666666666666668,8.44186046511628
2944,178105,C,0.7158216,91.32579798463004,65.3729810083882,0,0.3421052631578947,0.6666666666666661,9.5
2945,29076,C,0.5047617,129.51045814257037,65.37191848388461,0,0.5334773218142549,8.333333333333332,6.509090909090909
2946,174229,C,0.90641636,72.11604076224647,65.36715891750521,1,0.3448275862068966,0.333333333333333,12.2
2947,167145,D,0.69437903,94.13527626603737,65.36556197848557,0,0.6275720164609053,6.0,10.057142857142855
2948,120066,C,0.667029,97.99437780170383,65.36509410126861,0,0.5135135135135135,-1.0,10.25
2949,157180,C,0.88233846,74.07833452478623,65.36216391954592,1,0.4545454545454545,2.333333333333334,11.916666666666666
2950,51106,D,0.8434657,77.49171629956706,65.36160363587565,1,0.5808823529411765,13.333333333333332,10.3125
2951,174550,C,0.8660265,75.46382348715025,65.35367249548902,1,0.5217391304347826,-1.333333333333333,12.875
2952,42206,C,0.6511031,100.37259266393228,65.352904162718,1,0.5214521452145214,5.666666666666667,7.380952380952381
2953,80182,D,0.71517557,91.37270980921176,65.3475297341256,0,0.5992779783393501,10.666666666666668,10.15625
2954,144771,C,0.67493695,96.81697604778036,65.34535454192948,1,0.4444444444444444,6.666666666666668,7.769230769230769
2955,46168,B,0.78644943,83.08822746493425,65.34468932668014,1,0.5647058823529412,14.0,11.85
2956,72206,B,0.7734077,84.48889985739694,65.34436551802372,0,0.6698564593301436,15.666666666666664,13.526315789473683
2957,151755,B,0.6899197,94.71244267770533,65.34398100068194,0,0.4942528735632184,16.333333333333336,7.578947368421052
2958,4399,D,0.66060436,98.91292892148032,65.34231188032129,0,0.5808080808080808,12.666666666666666,8.6
2959,135249,D,0.7282755,89.72117120591497,65.34172883649728,0,0.5811688311688312,5.666666666666666,10.77777777777778
2960,86884,C,0.7708116,84.76891503177848,65.34086449871997,1,0.5789473684210527,0.666666666666667,9.708333333333334
2961,42444,D,0.6648243,98.28110380648631,65.33966672589014,0,0.7162162162162162,10.666666666666666,9.434782608695652
2962,49248,C,0.86118805,75.87150600927872,65.33963462061227,1,0.3552631578947368,-1.9999999999999991,11.333333333333334
2963,7427,C,0.5683141,114.96634424507776,65.33699163980376,0,0.6929824561403509,3.999999999999999,7.421052631578948
2964,88420,C,0.6742827,96.89730431612531,65.3361788476493,0,0.687984496124031,3.0,9.903225806451612
2965,96452,D,0.69696987,93.74230000890012,65.33555834628767,0,0.5785714285714286,11.0,8.777777777777779
2966,109609,C,0.7073035,92.37210965178848,65.33511867762557,0,0.5517241379310345,0.333333333333333,9.789473684210526
2967,103561,C,0.79419917,82.2628825974044,65.33311297225163,0,0.4747474747474747,6.0,8.6
2968,158192,C,0.76609504,85.28048294407981,65.33295518232865,1,0.6384976525821596,-0.6666666666666661,12.272727272727272
2969,3117,C,0.7819263,83.55385308361353,65.33295304504787,0,0.4757575757575757,4.333333333333333,7.75
2970,162642,D,0.7547745,86.55951595314514,65.33291631385184,1,0.5710455764075067,9.0,11.321428571428571
2971,47511,C,0.68594223,95.2442498964073,65.33205341709163,0,0.4565217391304347,8.0,8.076923076923077
2972,113642,C,0.797611,81.90908603633409,65.33158787129662,0,0.3983050847457627,1.0,10.77777777777778
2973,78430,C,0.6509389,100.36274140864882,65.33001531646212,0,0.6386986301369864,2.666666666666667,8.75609756097561
2974,91546,C,0.6656761,98.14038912920954,65.32971315084248,1,0.4368932038834951,-0.333333333333333,7.6
2975,38997,C,0.7149239,91.3782039753446,65.32846362844732,0,0.6513157894736842,-1.333333333333334,10.0
2976,173661,C,0.69304585,94.26038655857754,65.32677015444477,0,0.544973544973545,0.3333333333333339,10.444444444444445
2977,193475,C,0.66338015,98.4738024006779,65.32556541635738,1,0.6523809523809524,-3.0,10.0
2978,171738,D,0.8075119,80.8967296359145,65.3250739309133,0,0.5932203389830508,15.666666666666666,9.866666666666667
2979,186156,C,0.76369506,85.53263865639593,65.3208537138769,0,0.528169014084507,7.999999999999999,10.25
2980,183679,C,0.43978405,148.5246888686709,65.31878919384096,0,0.5407725321888412,0.0,5.068965517241379
2981,141544,C,0.86405855,75.59517673150867,65.3186591090432,0,0.4227642276422764,2.333333333333333,12.333333333333334
2982,156102,D,0.7883775,82.85067819240277,65.31761248717959,0,0.5773584905660377,6.0,12.35
2983,174150,D,0.8446981,77.32653559682582,65.31757549285267,0,0.6290322580645161,10.0,11.533333333333331
2984,51917,B,0.76236105,85.67708407638816,65.31687174760647,0,0.627906976744186,19.0,10.842105263157896
2985,132657,C,0.69277644,94.28136193816,65.31590643027796,0,0.71,-0.333333333333333,11.451612903225806
2986,162669,D,0.78005034,83.7326946858414,65.31571673395148,0,0.5555555555555556,8.333333333333334,8.964285714285714
2987,165618,C,0.641162,101.86981853664746,65.31505437639379,1,0.6486486486486487,4.333333333333332,8.782608695652174
2988,72740,D,0.59283894,110.17315677977952,65.31493781280547,0,0.611336032388664,5.333333333333334,8.222222222222221
2989,36570,B,0.5422408,120.45218568943956,65.31408934610292,1,0.6551126516464472,16.666666666666668,6.48936170212766
2990,47589,C,0.5282164,123.64740053717776,65.31258745240389,0,0.6039603960396039,-1.0,7.086956521739131
2991,68612,D,0.6473677,100.88743536535809,65.3112685889807,0,0.6956521739130435,9.666666666666666,9.153846153846152
2992,4682,B,0.6126139,106.607035676349,65.30895364117295,0,0.5416666666666666,19.666666666666668,7.08
2993,122318,C,0.68933076,94.74191865643274,65.30851847526408,0,0.6144578313253012,-1.666666666666667,8.285714285714286
2994,57649,C,0.6921803,94.34915094075824,65.30662133071374,0,0.5,12.333333333333336,8.153846153846153
2995,80813,D,0.5553249,117.59946580531256,65.30591300795858,0,0.77,9.666666666666664,5.955555555555556
2996,34792,C,0.6873893,94.99734931062856,65.30016279104282,1,0.4210526315789473,0.666666666666667,8.9
2997,260,C,0.717993,90.944695665163,65.29765678558844,1,0.6851851851851852,3.666666666666666,10.588235294117649
2998,137346,C,0.7297971,89.47244018273118,65.29672959980452,1,0.6363636363636364,2.666666666666666,11.375
2999,162316,D,0.53564674,121.9010289240868,65.29588833403366,0,0.6328671328671329,5.000000000000001,6.888888888888889
3000,64960,C,0.7801544,83.6956148224402,65.29550275234205,0,0.5094339622641509,8.0,11.090909090909092
3001,94672,D,0.7436639,87.80078217404993,65.29427271369535,0,0.5714285714285714,14.666666666666666,9.941176470588236
3002,159559,C,0.70955914,92.01800056284722,65.29221358218037,0,0.5493827160493827,5.333333333333333,7.608695652173913
3003,133608,D,0.5535363,117.95424088143996,65.2919535821244,0,0.5966587112171837,9.0,6.923076923076923
3004,148044,C,0.7941891,82.20721772482868,65.28807588821743,0,0.4603174603174603,5.333333333333334,10.714285714285714
3005,187871,C,0.78381723,83.29434175867475,65.28754036981996,0,0.4680851063829787,11.666666666666664,9.466666666666669
3006,126125,D,0.60613203,107.71132335623722,65.28728313236441,1,0.8205741626794258,8.666666666666668,8.777777777777779
3007,200177,C,0.7571467,86.22794098066139,65.28720235111231,0,0.5369127516778524,1.9999999999999991,11.0
3008,163822,C,0.7195022,90.73930007208664,65.28712699171159,0,0.4578313253012048,4.0,8.35483870967742
3009,171461,C,0.63233083,103.24741059067114,65.28652133650738,1,0.6924528301886792,4.0,8.884615384615385
3010,90676,C,0.9357337,69.76982742750188,65.28597708960274,0,0.5068493150684932,-1.666666666666667,13.555555555555555
3011,136122,C,0.7648862,85.35266084511403,65.28507245023977,1,0.4540816326530612,4.999999999999999,10.5
3012,165291,C,0.5443932,119.92228807907696,65.28487597620592,0,0.5940054495912807,-1.0000000000000004,6.147058823529412
3013,125462,D,0.6925063,94.27157975405508,65.28366414670772,0,0.7025316455696202,6.333333333333334,11.066666666666666
3014,161590,C,0.5293219,123.32757437324749,65.27998709351981,1,0.6131805157593123,4.333333333333334,6.729166666666667
3015,11216,D,0.6143474,106.25560027499932,65.2778515817421,1,0.6107142857142858,12.333333333333334,7.744186046511628
3016,22340,C,0.5333352,122.3913722440445,65.27562808245665,1,0.5421052631578948,3.0,7.315789473684211
3017,144906,D,0.7274041,89.73515617041302,65.27372209042223,0,0.6070640176600441,5.999999999999999,10.909090909090908
3018,16550,C,0.7806738,83.60764111752061,65.27029505901832,1,0.4320987654320987,0.0,10.5
3019,122878,B,0.7213275,90.4829336541738,65.26782684639902,1,0.7552447552447552,12.333333333333334,13.529411764705882
3020,182048,D,0.73171514,89.18968081472356,65.26144002711195,0,0.6679586563307494,7.666666666666666,12.22222222222222
3021,124765,D,0.789361,82.67127663719829,65.25748160266133,0,0.5666666666666667,9.0,11.736842105263158
3022,9509,D,0.766869,85.09236478400086,65.25469741632497,0,0.7839506172839507,9.666666666666666,12.185185185185183
3023,188473,D,0.70703036,92.2927001593428,65.25374064343123,0,0.6865671641791045,6.000000000000001,12.20689655172414
3024,75756,C,0.6781119,96.22745765912744,65.25298518658226,0,0.5431034482758621,3.333333333333333,10.0625
3025,16695,D,0.73277336,89.04864226896836,65.252473118576,0,0.5924170616113744,8.333333333333334,10.083333333333334
3026,165681,D,0.6824081,95.62015317316649,65.25196651372259,0,0.5766738660907127,6.333333333333333,8.606060606060606
3027,117257,C,0.55074936,118.47756073550038,65.25144092893682,0,0.6605504587155964,-0.6666666666666661,6.758620689655173
3028,146745,C,0.65759355,99.22641281722636,65.25064888935033,1,0.4352331606217616,7.666666666666666,7.1875
3029,100429,D,0.85967153,75.8992326972508,65.24840973454803,1,0.5757575757575758,5.666666666666667,12.1
3030,184380,C,0.82346004,79.23481639787094,65.24670527662069,0,0.5925925925925926,-0.6666666666666661,13.0
3031,16703,B,0.79767513,81.79476293597149,65.24564838332566,0,0.688034188034188,15.333333333333332,10.576923076923077
3032,27213,D,0.5894305,110.6921248288862,65.24531570131958,0,0.6225490196078431,5.000000000000001,7.84
3033,19982,B,0.7051302,92.5275728929981,65.24398778009774,0,0.5282051282051282,12.000000000000002,9.208333333333334
3034,15220,C,0.77401334,84.29172177823943,65.24291714781059,1,0.60625,4.333333333333333,12.133333333333333
3035,14819,B,0.66669583,97.8594774999919,65.2425058889782,1,0.712,17.333333333333332,8.774193548387096
3036,54135,C,0.6883382,94.78147914067594,65.24171465198415,0,0.5310344827586206,2.0,9.333333333333334
3037,9530,B,0.69180334,94.3061764438306,65.24132748277896,0,0.6767676767676768,21.666666666666668,11.033333333333331
3038,204326,D,0.7155349,91.17691423356322,65.24026652985982,0,0.5865921787709497,10.666666666666668,9.8
3039,108694,D,0.6369292,102.42847317574112,65.23968691111678,0,0.7521968365553603,8.333333333333334,8.96875
3040,143973,D,0.6284926,103.80044513172142,65.23781099482402,0,0.6921397379912664,9.333333333333332,8.575
3041,11309,C,0.7522449,86.72386894277875,65.23758723035515,0,0.6628787878787878,5.0,11.88
3042,152001,B,0.7420705,87.90897986384887,65.23466029765578,0,0.6136363636363636,15.666666666666666,9.91304347826087
3043,171785,D,0.63582796,102.5975142199626,65.23436802225447,0,0.5787878787878787,5.999999999999999,6.478260869565218
3044,158516,D,0.58560884,111.38952401537227,65.23068994553654,1,0.6450116009280742,11.0,7.822222222222222
3045,186733,C,0.67605656,96.4857799743842,65.22984487027625,1,0.4257425742574257,8.0,7.35
3046,165846,C,0.8144771,80.07802212876813,65.2217141214638,0,0.4363636363636363,4.0,11.714285714285714
3047,110885,C,0.6634243,98.30170529668736,65.21574130990611,0,0.4903846153846153,8.666666666666668,6.866666666666666
3048,59341,D,0.7217519,90.3524513546792,65.21205599453415,0,0.6095505617977528,12.666666666666664,10.5
3049,138644,D,0.7837252,83.20710749527883,65.2115071365282,1,0.5610859728506787,12.0,11.9375
3050,151947,C,0.81308675,80.20147249033374,65.21075446185526,1,0.4098360655737705,4.333333333333334,10.7
3051,58019,C,0.5886659,110.77155750195968,65.20743888091543,1,0.6559139784946236,0.0,8.545454545454545
3052,46069,D,0.69179064,94.25709541201049,65.20617639299755,0,0.621414913957935,5.666666666666667,9.87878787878788
3053,80157,C,0.65775406,99.13416491942183,65.20589981796309,0,0.75,2.0,9.066666666666666
3054,68608,C,0.91511256,71.2542109892262,65.2056230747843,0,0.3636363636363636,1.666666666666667,11.4
3055,182062,C,0.76208186,85.55993347385348,65.20367337122576,0,0.5239852398523985,8.666666666666668,9.76923076923077
3056,181052,C,0.9208892,70.80448764194072,65.20308789461944,1,0.3098591549295774,3.0,12.4
3057,68765,D,0.6531558,99.82612932668611,65.20201572867721,0,0.6037735849056604,11.0,8.826086956521738
3058,52621,D,0.7103714,91.78358470939396,65.20043128014395,0,0.5887573964497042,8.333333333333332,9.454545454545457
3059,653,C,0.7662837,85.08080528864649,65.19603350383073,1,0.6015625,5.0,12.333333333333334
3060,6748,D,0.518122,125.83077185390778,65.19569336187912,0,0.6029411764705882,7.666666666666667,6.681818181818182
3061,77930,C,0.7144539,91.2510968058682,65.1946998038941,0,0.4439834024896265,13.666666666666664,8.272727272727273
3062,44927,C,0.63434094,102.77433636195067,65.19396933160134,0,0.5421052631578948,6.333333333333333,6.531914893617022
3063,16343,D,0.6088524,107.07090107759277,65.19037364307917,0,0.627906976744186,9.666666666666666,8.545454545454545
3064,142338,D,0.61646175,105.74894423684106,65.19017963152287,0,0.6436781609195402,6.666666666666667,8.722222222222221
3065,25634,D,0.8033888,81.14269187552848,65.18912777699106,1,0.5665236051502146,8.0,10.416666666666666
3066,116841,C,0.75921506,85.86372033457606,65.1890293191354,0,0.54,10.333333333333334,11.142857142857142
3067,114540,C,0.85075194,76.62191525769077,65.18624277889249,0,0.5294117647058824,8.0,10.466666666666669
3068,33095,C,0.7417932,87.87503369304697,65.18510378554764,0,0.5733333333333334,2.0,10.833333333333334
3069,55553,B,0.60100424,108.45737560847316,65.18334291416961,0,0.6828752642706131,17.0,8.097560975609756
3070,150729,C,0.8198742,79.48843006290738,65.17051515700305,0,0.6326530612244898,-0.3333333333333335,11.0
3071,122799,C,0.53115755,122.69474033222576,65.17023806487789,0,0.2672413793103448,3.6666666666666665,4.129032258064516
3072,169746,D,0.5410576,120.4494165248284,65.17007062072386,0,0.5935919055649241,6.0,6.897435897435898
3073,22812,C,0.8003961,81.42151170451146,65.1694591856046,0,0.4408602150537634,-0.3333333333333339,12.11111111111111
3074,77380,D,0.7405408,88.00172744395465,65.16886986086595,0,0.636094674556213,11.333333333333332,11.227272727272728
3075,184954,C,0.66149294,98.51590006479935,65.16757274139786,0,0.6350710900473934,2.000000000000001,8.966666666666667
3076,72592,C,0.67155826,97.03906251718438,65.16738406512077,0,0.6612426035502958,3.0,9.394736842105264
3077,55106,C,0.6992024,93.20120463151692,65.16650766937713,0,0.4833333333333333,5.333333333333334,9.307692307692308
3078,29767,D,0.7241257,89.9910672522926,65.16484306565086,0,0.5769230769230769,10.666666666666666,9.764705882352942
3079,25586,C,0.8990804,72.47739874728629,65.16300834491156,1,0.4545454545454545,1.333333333333332,13.4
3080,56507,B,0.7003912,93.03774628672286,65.16281628878198,0,0.6979166666666666,17.0,10.0
3081,18570,C,0.85199153,76.48256485927217,65.16249777653336,0,0.6666666666666666,1.6666666666666663,11.0
3082,47733,C,0.7989485,81.55492967429726,65.15819088250383,1,0.5314685314685315,10.666666666666666,9.789473684210526
3083,134313,C,0.7341158,88.75477469847226,65.15628060322899,0,0.3675675675675676,5.333333333333334,8.363636363636363
3084,94575,B,0.7662281,85.03285017007101,65.15455750538067,1,0.6377952755905512,18.0,12.095238095238097
3085,19600,C,0.74883157,87.00626805098813,65.15304031737993,0,0.5627705627705628,-3.6666666666666665,10.9
3086,756,C,0.73055303,89.18029794156165,65.1509369638115,0,0.4747474747474747,4.666666666666668,8.952380952380953
3087,132884,C,0.68353117,95.3071396128943,65.14540018414073,0,0.5215189873417722,9.0,8.73076923076923
3088,176510,C,0.8337027,78.13162114189632,65.13854220820329,0,0.5045871559633027,4.666666666666667,11.272727272727272
3089,19641,C,0.7845284,83.0210701087443,65.13238519593801,0,0.4259259259259259,7.0,7.423076923076923
3090,190145,D,0.75030446,86.80740701472835,65.13198468980437,1,0.7990430622009569,8.333333333333334,10.93103448275862
3091,73424,B,0.73084325,89.11784049213672,65.13117182027946,0,0.5675675675675675,19.666666666666668,10.933333333333334
3092,180627,C,0.84082234,77.46074624407856,65.13072584211831,0,0.4411764705882353,9.333333333333332,9.2
3093,168214,C,0.76317596,85.33995141635785,65.12939972022775,0,0.455026455026455,7.333333333333333,8.653846153846153
3094,6539,C,0.8125677,80.14919477773381,65.12664772913507,1,0.6506849315068494,1.333333333333332,12.727272727272728
3095,62478,C,0.6918118,94.13708069464784,65.12514324239686,0,0.5483870967741935,0.6666666666666679,9.714285714285714
3096,136320,C,0.69664794,93.47726947073524,65.12074740675463,0,0.4907407407407407,0.333333333333333,8.478260869565217
3097,142275,D,0.55914605,116.45920068598066,65.11770165824447,0,0.727810650887574,6.666666666666666,7.219512195121951
3098,44404,C,0.5225026,124.6260498443562,65.11743521431414,0,0.7731707317073171,3.0000000000000004,7.22
3099,114319,C,0.8872472,73.39041679560061,65.11544215957828,1,0.4838709677419355,10.666666666666666,10.625
3100,52604,C,0.6617036,98.40506351642982,65.11498346629384,1,0.4042553191489361,5.000000000000001,6.647058823529412
3101,173121,D,0.69825196,93.25226753619496,65.11357882980607,0,0.5582417582417583,6.333333333333333,8.657142857142857
3102,67219,C,0.68954676,94.4294069736394,65.11349199538039,0,0.5811965811965812,-1.0,10.5625
3103,7011,C,0.87093806,74.7624127598942,65.11343092947615,0,0.6571428571428571,4.666666666666667,11.428571428571429
3104,8697,C,0.70821613,91.93800648354274,65.11197921912515,0,0.4941176470588235,11.333333333333332,9.238095238095235
3105,64361,C,0.7574115,85.96243179691207,65.1089326873959,0,0.5416666666666666,-0.3333333333333339,12.166666666666666
3106,34016,D,0.82644594,78.78026994909314,65.1076340275343,0,0.6186046511627907,10.666666666666666,10.25925925925926
3107,195367,C,0.68286484,95.3445543948681,65.1074443392854,1,0.5792682926829268,-3.666666666666667,9.818181818181818
3108,86706,D,0.6899619,94.35636766818185,65.10229968038274,1,0.569620253164557,7.0,9.11111111111111
3109,193301,C,0.6924284,94.01801139527215,65.10074214679695,0,0.5447470817120622,1.666666666666666,9.038461538461538
3110,123797,C,0.71635294,90.87459634568414,65.0982842277134,0,0.6556291390728477,3.000000000000001,10.043478260869565
3111,88071,D,0.5493202,118.50239860451433,65.09576378421275,1,0.5757575757575758,5.333333333333333,7.27027027027027
3112,88019,C,0.57735634,112.7458018664339,65.09450334696085,0,0.65,-3.0,7.923076923076923
3113,78449,D,0.73150146,88.98561099216904,65.0931043664713,0,0.6491228070175439,8.666666666666666,10.818181818181818
3114,159251,C,0.5402234,120.49149021198888,65.09232488300798,0,0.6656716417910448,-3.0000000000000004,5.384615384615385
3115,127909,D,0.70115566,92.83285192217798,65.09027979465874,0,0.671957671957672,8.333333333333332,10.416666666666666
3116,85631,D,0.73008347,89.15073288440055,65.08747602289874,0,0.6571428571428571,9.666666666666664,12.137931034482758
3117,69735,C,0.7759272,83.87790112509084,65.08314378860699,1,0.3020833333333333,1.333333333333333,8.875
3118,179811,C,0.6194533,105.05971215998616,65.07958654669002,0,0.689922480620155,1.333333333333334,7.5
3119,52808,D,0.59714234,108.98383685811469,65.07886322770239,0,0.7222222222222222,5.666666666666668,6.584905660377358
3120,30787,D,0.5836623,111.4964214986354,65.07625463597415,0,0.764179104477612,10.666666666666668,7.933333333333334
3121,31302,C,0.88066775,73.88892470450152,65.0715927788311,0,0.4576271186440678,-2.333333333333334,11.857142857142858
3122,136352,C,0.8294188,78.4520134444186,65.06957315561944,0,0.4017094017094017,2.333333333333333,10.357142857142858
3123,23036,C,0.6288848,103.45810772994469,65.06323059438179,0,0.6746666666666666,1.666666666666666,8.324324324324325
3124,155648,C,0.72496796,89.74575670125995,65.06279784411487,0,0.3928571428571428,0.0,8.25
3125,106171,C,0.76752603,84.7638137232531,65.05843348047995,0,0.6,1.333333333333334,11.857142857142858
3126,187933,C,0.6575321,98.93889724104744,65.05550046984284,1,0.5514511873350924,4.0,8.545454545454545
3127,115581,C,0.80486745,80.82598293286824,65.05420248777244,1,0.4081632653061224,7.666666666666666,9.4
3128,161441,D,0.68353117,95.17281918364976,65.05358798463938,0,0.5882352941176471,9.0,9.083333333333334
3129,85102,D,0.76048625,85.54046795471515,65.05234928371154,0,0.7258064516129032,9.666666666666666,13.545454545454543
3130,189623,C,0.83475846,77.92933212742986,65.05216931617746,1,0.65625,-0.6666666666666679,12.857142857142858
3131,42063,D,0.7964047,81.6786460030536,65.04925914717225,0,0.6141479099678456,10.0,8.923076923076923
3132,91735,C,0.8028073,81.02245247588168,65.04541400082594,1,0.467680608365019,11.666666666666666,10.4
3133,68759,B,0.76337737,85.2068123292867,65.04495216995794,0,0.4676258992805755,18.666666666666668,10.266666666666667
3134,25223,C,0.4828467,134.705292910202,65.04200711139129,0,0.7192307692307692,3.0,6.222222222222222
3135,165440,C,0.8237723,78.95110001670876,65.03773013338598,1,0.3758389261744966,9.333333333333332,8.75
3136,47404,C,0.9089328,71.55203601408162,65.03599280212926,1,0.4,1.666666666666666,12.4
3137,83023,D,0.75288236,86.38243905608944,65.03581470108097,1,0.582010582010582,10.333333333333336,11.125
3138,129579,C,0.54461014,119.41382674115611,65.0339812227885,0,0.6773333333333333,3.0,7.266666666666667
3139,158094,C,0.7575898,85.83214784187776,65.02556118028946,0,0.3714285714285714,3.0000000000000004,8.428571428571429
3140,168011,C,0.70547915,92.16895485198668,65.02327546913611,0,0.6309523809523809,1.333333333333334,10.696969696969695
3141,67755,C,0.75908893,85.65513285401131,65.01986344419973,0,0.652542372881356,4.0,12.576923076923077
3142,141187,B,0.709803,91.59917712787468,65.01736936643624,0,0.44,19.666666666666668,8.222222222222221
3143,160336,C,0.9211685,70.57942010175152,65.01553897974452,1,0.1904761904761904,1.666666666666666,10.4
3144,195840,C,0.7096221,91.6188390594618,65.01475160730828,0,0.4108108108108108,3.0,8.28
3145,159750,C,0.49545318,131.21765109177,65.01220235892517,0,0.7670682730923695,2.666666666666666,6.2105263157894735
3146,43868,C,0.6026244,107.8809788890636,65.01171193843085,0,0.6561679790026247,1.0,7.340425531914893
3147,70016,B,0.7155851,90.84224501209304,65.00535812324604,0,0.6113207547169811,23.666666666666664,10.1
3148,200919,D,0.75478905,86.12002124630634,65.0024494008708,0,0.697391304347826,12.666666666666668,12.708333333333334
3149,68926,B,0.75164163,86.47936026995772,65.00148741207894,1,0.8012048192771084,16.333333333333332,10.695652173913045
3150,98143,D,0.7043218,92.28262925104244,64.99666769624167,0,0.7235494880546075,10.333333333333334,11.19047619047619
3151,81036,B,0.64799976,100.29825640764368,64.99324643048907,0,0.6111111111111112,17.666666666666664,7.739130434782608
3152,30108,D,0.69818354,93.08826159655688,64.99269169087114,0,0.7115384615384616,9.333333333333332,10.153846153846152
3153,67466,D,0.7538689,86.21054737412314,64.99144861101684,0,0.6488095238095238,7.0,12.076923076923077
3154,7489,C,0.9565259,67.94158789757883,64.98788999375446,1,0.38,-2.333333333333333,11.8
3155,161681,C,0.696115,93.35132413892812,64.9832585840852,0,0.7568306010928961,-1.0000000000000009,10.566666666666666
3156,30023,C,0.5689835,114.20633118710477,64.98151749685546,0,0.5795454545454546,3.0,7.147058823529412
3157,139164,C,0.82896215,78.38609692686082,64.9791072219296,1,0.398876404494382,10.666666666666668,8.2
3158,90731,C,0.74286693,87.46814498864595,64.97719263316075,0,0.5304659498207885,15.333333333333334,9.161290322580646
3159,91165,C,0.75530237,86.0262934854082,64.97586331696708,0,0.7024539877300614,1.0,10.857142857142858
3160,162100,D,0.7120585,91.24413576870148,64.97116103992754,1,0.7944444444444444,13.333333333333336,10.620689655172416
3161,156293,C,0.68240774,95.2020582016364,64.96662107401082,0,0.6431535269709544,4.333333333333332,9.928571428571429
3162,75196,D,0.6724597,96.61016461627536,64.96644439823318,1,0.5789473684210527,11.333333333333332,7.407407407407407
3163,24612,D,0.85450697,76.02632535581475,64.96502487836173,1,0.5542168674698795,8.333333333333334,9.77777777777778
3164,61236,C,0.66334057,97.9352156567634,64.96440163408788,0,0.7248803827751196,4.666666666666667,9.558823529411764
3165,193994,D,0.45838988,141.71708126425276,64.96167562992713,0,0.8105263157894737,6.666666666666667,4.409090909090909
3166,39996,D,0.4939311,131.51796424750313,64.9608146803738,0,0.6546961325966851,9.0,5.891891891891892
3167,1886,C,0.5898084,110.13185667092884,64.95669466171735,1,0.7183098591549296,4.0,7.884615384615385
3168,11828,C,0.7843991,82.80927616079842,64.95552104605558,1,0.4334600760456273,6.666666666666666,9.416666666666666
3169,6618,C,0.7242171,89.68539874062338,64.9517008979283,0,0.7821782178217822,1.666666666666667,11.62962962962963
3170,124012,C,0.662645,98.01411004845,64.9485582219252,0,0.5528455284552846,4.666666666666666,8.548387096774194
3171,191613,D,0.79429346,81.76846913197257,64.94816052986071,0,0.6893382352941176,10.0,13.526315789473683
3172,186368,C,0.70348966,92.3178576406727,64.94465839589168,0,0.4,-2.0,9.071428571428571
3173,18783,C,0.5401752,120.2278005503752,64.94407614878715,0,0.6625441696113075,4.666666666666668,7.229166666666667
3174,23139,D,0.759784,85.4766940972211,64.94382311456938,0,0.5640243902439024,13.0,11.625
3175,197146,C,0.7267781,89.35498348572035,64.94124422974701,0,0.4801980198019802,10.0,9.307692307692308
3176,15843,B,0.57988954,111.98749662859233,64.94037744699739,0,0.4839255499153976,16.666666666666668,5.116666666666666
3177,147149,C,0.56435114,115.06887236081958,64.93924946251386,0,0.5533333333333333,3.666666666666666,7.52
3178,107659,D,0.5502688,118.01024955089323,64.93736181489264,0,0.7214532871972318,8.333333333333332,7.222222222222222
